season,team,fbs_games,adj_wins,adj_win_pct,fbs_wins,fbs_win_pct
2014,Washington,13,8.0,0.6153846153846154,7,0.5384615384615384
2014,Purdue,11,3.0,0.2727272727272727,2,0.18181818181818182
2014,Northwestern,11,5.0,0.45454545454545453,4,0.36363636363636365
2014,Bowling Green,13,5.5,0.4230769230769231,7,0.5384615384615384
2014,Indiana,11,3.0,0.2727272727272727,3,0.2727272727272727
2014,Michigan State,12,9.0,0.75,10,0.8333333333333334
2014,Michigan,12,5.0,0.4166666666666667,5,0.4166666666666667
2014,Ball State,10,4.5,0.45,4,0.4
2014,App State,10,5.5,0.55,6,0.6
2014,Utah,12,6.5,0.5416666666666666,8,0.6666666666666666
2014,Oregon,14,12.0,0.8571428571428571,12,0.8571428571428571
2014,Eastern Michigan,11,1.0,0.09090909090909091,1,0.09090909090909091
2014,Wyoming,11,3.0,0.2727272727272727,3,0.2727272727272727
2014,San José State,11,2.0,0.18181818181818182,2,0.18181818181818182
2014,Fresno State,13,5.0,0.38461538461538464,5,0.38461538461538464
2014,California,11,4.5,0.4090909090909091,4,0.36363636363636365
2014,Northern Illinois,13,8.0,0.6153846153846154,10,0.7692307692307693
2014,Washington State,11,2.5,0.22727272727272727,2,0.18181818181818182
2014,LSU,12,6.5,0.5416666666666666,7,0.5833333333333334
2014,Marshall,13,11.5,0.8846153846153846,12,0.9230769230769231
2014,Rice,13,8.5,0.6538461538461539,8,0.6153846153846154
2014,Mississippi State,12,8.5,0.7083333333333334,9,0.75
2014,Southern Miss,11,2.5,0.22727272727272727,2,0.18181818181818182
2014,UAB,11,4.5,0.4090909090909091,5,0.45454545454545453
2014,New Mexico,12,4.0,0.3333333333333333,4,0.3333333333333333
2014,Louisiana,12,7.0,0.5833333333333334,8,0.6666666666666666
2014,Arizona,14,8.0,0.5714285714285714,10,0.7142857142857143
2014,Ohio,11,4.0,0.36363636363636365,5,0.45454545454545453
2014,New Mexico State,11,2.0,0.18181818181818182,1,0.09090909090909091
2014,Buffalo,9,4.0,0.4444444444444444,3,0.3333333333333333
2014,Colorado,12,3.5,0.2916666666666667,2,0.16666666666666666
2014,South Alabama,13,6.0,0.46153846153846156,6,0.46153846153846156
2014,UNLV,12,1.5,0.125,1,0.08333333333333333
2014,Idaho,11,2.0,0.18181818181818182,1,0.09090909090909091
2014,Hawai'i,12,4.5,0.375,3,0.25
2014,Air Force,12,8.0,0.6666666666666666,9,0.75
2014,Oregon State,11,3.5,0.3181818181818182,4,0.36363636363636365
2014,Nevada,12,7.0,0.5833333333333334,6,0.5
2014,Arizona State,12,8.5,0.7083333333333334,9,0.75
2014,Stanford,12,8.0,0.6666666666666666,7,0.5833333333333334
2015,Alabama,14,12.5,0.8928571428571429,13,0.9285714285714286
2015,Wisconsin,13,9.5,0.7307692307692307,10,0.7692307692307693
2015,Arkansas,12,7.0,0.5833333333333334,7,0.5833333333333334
2015,UTEP,11,3.0,0.2727272727272727,4,0.36363636363636365
2015,Auburn,12,7.0,0.5833333333333334,6,0.5
2015,Louisville,12,6.0,0.5,7,0.5833333333333334
2015,Florida,14,8.0,0.5714285714285714,10,0.7142857142857143
2015,New Mexico State,12,3.5,0.2916666666666667,3,0.25
2015,Georgia,12,7.0,0.5833333333333334,9,0.75
2015,UL Monroe,12,1.5,0.125,1,0.08333333333333333
2015,Kentucky,11,4.0,0.36363636363636365,4,0.36363636363636365
2015,Louisiana,11,3.5,0.3181818181818182,3,0.2727272727272727
2015,Southern Miss,13,8.0,0.6153846153846154,8,0.6153846153846154
2015,Mississippi State,12,7.5,0.625,8,0.6666666666666666
2015,Texas A&M,12,6.5,0.5416666666666666,7,0.5833333333333334
2015,Arizona State,12,6.5,0.5416666666666666,5,0.4166666666666667
2015,Vanderbilt,11,2.5,0.22727272727272727,3,0.2727272727272727
2015,Western Kentucky,14,11.5,0.8214285714285714,12,0.8571428571428571
2015,South Carolina,11,4.5,0.4090909090909091,3,0.2727272727272727
2015,North Carolina,12,8.5,0.7083333333333334,9,0.75
2015,Tennessee,12,9.0,0.75,8,0.6666666666666666
2015,Missouri,11,4.0,0.36363636363636365,4,0.36363636363636365
2015,Ole Miss,12,8.5,0.7083333333333334,9,0.75
2015,UCF,11,0.5,0.045454545454545456,0,0.0
2015,Syracuse,11,3.0,0.2727272727272727,3,0.2727272727272727
2015,LSU,12,8.0,0.6666666666666666,9,0.75
2015,Texas Tech,12,6.5,0.5416666666666666,6,0.5
2015,UConn,12,5.0,0.4166666666666667,5,0.4166666666666667
2015,Nevada,12,6.0,0.5,6,0.5
2015,Middle Tennessee,12,5.5,0.4583333333333333,6,0.5
2015,Toledo,12,9.5,0.7916666666666666,10,0.8333333333333334
2015,Arkansas State,12,8.5,0.7083333333333334,8,0.6666666666666666
2015,East Carolina,11,5.5,0.5,4,0.36363636363636365
2015,Fresno State,11,2.0,0.18181818181818182,2,0.18181818181818182
2015,Oklahoma,13,10.5,0.8076923076923077,11,0.8461538461538461
2015,Ball State,11,3.0,0.2727272727272727,2,0.18181818181818182
2015,Houston,13,11.0,0.8461538461538461,12,0.9230769230769231
2015,San José State,12,5.5,0.4583333333333333,5,0.4166666666666667
2015,Eastern Michigan,12,2.0,0.16666666666666666,1,0.08333333333333333
2015,Memphis,12,7.0,0.5833333333333334,8,0.6666666666666666
2015,Louisiana Tech,12,8.0,0.6666666666666666,8,0.6666666666666666
2015,Troy,11,4.5,0.4090909090909091,3,0.2727272727272727
2015,Florida State,12,8.5,0.7083333333333334,9,0.75
2015,Georgia Tech,11,4.5,0.4090909090909091,2,0.18181818181818182
2015,Clemson,14,11.5,0.8214285714285714,13,0.9285714285714286
2015,Idaho,11,3.0,0.2727272727272727,3,0.2727272727272727
2015,Florida Atlantic,12,4.5,0.375,3,0.25
2015,Georgia Southern,12,8.5,0.7083333333333334,8,0.6666666666666666
2015,Charlotte,11,1.5,0.13636363636363635,1,0.09090909090909091
2015,North Texas,11,1.0,0.09090909090909091,1,0.09090909090909091
2015,Arizona,12,5.5,0.4583333333333333,6,0.5
2015,UTSA,12,4.5,0.375,3,0.25
2015,Utah,13,9.0,0.6923076923076923,10,0.7692307692307693
2015,Michigan,13,10.0,0.7692307692307693,10,0.7692307692307693
2015,USC,14,7.5,0.5357142857142857,8,0.5714285714285714
2015,Boise State,12,8.5,0.7083333333333334,8,0.6666666666666666
2015,Washington,12,7.0,0.5833333333333334,6,0.5
2015,Northwestern,12,6.5,0.5416666666666666,9,0.75
2015,Stanford,14,11.5,0.8214285714285714,12,0.8571428571428571
2015,Tulane,11,2.0,0.18181818181818182,2,0.18181818181818182
2015,Duke,12,6.0,0.5,7,0.5833333333333334
2015,Texas State,11,3.0,0.2727272727272727,2,0.18181818181818182
2015,NC State,12,6.5,0.5416666666666666,6,0.5
2015,UCLA,13,7.5,0.5769230769230769,8,0.6153846153846154
2015,Virginia,11,4.0,0.36363636363636365,3,0.2727272727272727
2015,Virginia Tech,12,6.5,0.5416666666666666,6,0.5
2015,Ohio State,13,11.5,0.8846153846153846,12,0.9230769230769231
2015,App State,12,8.5,0.7083333333333334,10,0.8333333333333334
2015,Miami,12,6.0,0.5,7,0.5833333333333334
2015,Akron,12,7.0,0.5833333333333334,7,0.5833333333333334
2015,Pittsburgh,12,6.5,0.5416666666666666,7,0.5833333333333334
2015,Wake Forest,11,3.0,0.2727272727272727,2,0.18181818181818182
2015,Notre Dame,13,9.0,0.6923076923076923,10,0.7692307692307693
2015,Boston College,10,3.0,0.3,1,0.1
2015,Nebraska,13,7.5,0.5769230769230769,6,0.46153846153846156
2015,Illinois,11,3.0,0.2727272727272727,4,0.36363636363636365
2015,Old Dominion,11,3.0,0.2727272727272727,4,0.36363636363636365
2015,Iowa,13,9.0,0.6923076923076923,11,0.8461538461538461
2015,Central Michigan,12,6.5,0.5416666666666666,6,0.5
2015,Purdue,11,2.5,0.22727272727272727,1,0.09090909090909091
2015,Army,10,4.0,0.4,1,0.1
2015,Northern Illinois,13,7.0,0.5384615384615384,7,0.5384615384615384
2015,South Alabama,11,2.5,0.22727272727272727,4,0.36363636363636365
2015,Indiana,12,6.5,0.5416666666666666,5,0.4166666666666667
2015,South Florida,12,6.5,0.5416666666666666,7,0.5833333333333334
2015,UNLV,11,3.5,0.3181818181818182,2,0.18181818181818182
2015,Colorado,12,4.5,0.375,3,0.25
2015,Massachusetts,12,4.5,0.375,3,0.25
2015,Michigan State,14,9.5,0.6785714285714286,12,0.8571428571428571
2015,Oregon,12,8.0,0.6666666666666666,8,0.6666666666666666
2015,Oregon State,11,1.5,0.13636363636363635,1,0.09090909090909091
2015,Rutgers,11,4.0,0.36363636363636365,3,0.2727272727272727
2015,Washington State,12,7.5,0.625,9,0.75
2015,California,12,6.0,0.5,7,0.5833333333333334
2015,San Diego State,13,10.0,0.7692307692307693,10,0.7692307692307693
2015,BYU,12,8.0,0.6666666666666666,8,0.6666666666666666
2015,Colorado State,12,6.0,0.5,6,0.5
2015,Georgia State,12,6.5,0.5416666666666666,6,0.5
2015,Utah State,12,6.0,0.5,5,0.4166666666666667
2015,Wyoming,11,1.0,0.09090909090909091,2,0.18181818181818182
2015,Texas,12,5.5,0.4583333333333333,5,0.4166666666666667
2015,Penn State,13,7.0,0.5384615384615384,7,0.5384615384615384
2015,Rice,11,3.5,0.3181818181818182,4,0.36363636363636365
2015,Air Force,13,6.5,0.5,7,0.5384615384615384
2015,Navy,12,9.5,0.7916666666666666,10,0.8333333333333334
2015,Minnesota,13,5.5,0.4230769230769231,6,0.46153846153846156
2015,TCU,12,7.5,0.625,10,0.8333333333333334
2015,Oklahoma State,12,7.0,0.5833333333333334,9,0.75
2015,West Virginia,12,7.0,0.5833333333333334,7,0.5833333333333334
2015,Iowa State,11,3.5,0.3181818181818182,2,0.18181818181818182
2015,Kansas,11,0.5,0.045454545454545456,0,0.0
2015,Kansas State,12,5.0,0.4166666666666667,5,0.4166666666666667
2015,Tulsa,13,6.0,0.46153846153846156,6,0.46153846153846156
2015,SMU,11,2.0,0.18181818181818182,2,0.18181818181818182
2015,Baylor,12,9.5,0.7916666666666666,9,0.75
2015,Maryland,11,2.5,0.22727272727272727,2,0.18181818181818182
2015,Western Michigan,12,6.5,0.5416666666666666,7,0.5833333333333334
2015,Temple,14,9.5,0.6785714285714286,10,0.7142857142857143
2015,Marshall,12,8.5,0.7083333333333334,9,0.75
2015,Florida International,11,4.0,0.36363636363636365,4,0.36363636363636365
2015,Bowling Green,14,9.5,0.6785714285714286,10,0.7142857142857143
2015,Hawai'i,12,1.5,0.125,2,0.16666666666666666
2015,Buffalo,11,4.5,0.4090909090909091,4,0.36363636363636365
2015,Miami (OH),11,3.0,0.2727272727272727,2,0.18181818181818182
2015,Kent State,11,2.5,0.22727272727272727,2,0.18181818181818182
2015,Ohio,12,7.0,0.5833333333333334,7,0.5833333333333334
2015,Cincinnati,12,6.5,0.5416666666666666,6,0.5
2015,New Mexico,12,5.5,0.4583333333333333,6,0.5
2016,Baylor,12,6.5,0.5416666666666666,6,0.5
2016,SMU,11,4.5,0.4090909090909091,4,0.36363636363636365
2016,Oklahoma State,12,7.5,0.625,9,0.75
2016,Iowa State,11,4.0,0.36363636363636365,3,0.2727272727272727
2016,Kansas,11,1.5,0.13636363636363635,1,0.09090909090909091
2016,Texas,12,6.0,0.5,5,0.4166666666666667
2016,TCU,12,6.5,0.5416666666666666,5,0.4166666666666667
2016,Oklahoma,13,9.5,0.7307692307692307,11,0.8461538461538461
2016,Kansas State,12,7.0,0.5833333333333334,8,0.6666666666666666
2016,Texas Tech,11,5.5,0.5,4,0.36363636363636365
2016,West Virginia,12,7.0,0.5833333333333334,9,0.75
2016,Iowa,12,7.5,0.625,8,0.6666666666666666
2016,Temple,13,10.0,0.7692307692307693,9,0.6923076923076923
2016,Army,11,5.5,0.5,6,0.5454545454545454
2016,Rice,11,2.5,0.22727272727272727,2,0.18181818181818182
2016,UTEP,11,3.0,0.2727272727272727,3,0.2727272727272727
2016,Buffalo,11,2.0,0.18181818181818182,2,0.18181818181818182
2016,Duke,11,2.5,0.22727272727272727,3,0.2727272727272727
2016,North Texas,12,3.5,0.2916666666666667,4,0.3333333333333333
2016,Wake Forest,12,5.0,0.4166666666666667,6,0.5
2016,Air Force,12,8.0,0.6666666666666666,9,0.75
2016,Notre Dame,12,7.0,0.5833333333333334,4,0.3333333333333333
2016,Navy,13,7.0,0.5384615384615384,8,0.6153846153846154
2016,Arizona,11,3.0,0.2727272727272727,2,0.18181818181818182
2016,BYU,12,8.0,0.6666666666666666,8,0.6666666666666666
2016,Utah,12,7.5,0.625,8,0.6666666666666666
2016,UCLA,12,5.5,0.4583333333333333,4,0.3333333333333333
2016,Toledo,12,8.5,0.7083333333333334,8,0.6666666666666666
2016,Michigan State,11,3.0,0.2727272727272727,2,0.18181818181818182
2016,Mississippi State,12,6.0,0.5,5,0.4166666666666667
2016,Cincinnati,11,3.0,0.2727272727272727,3,0.2727272727272727
2016,Massachusetts,11,2.0,0.18181818181818182,1,0.09090909090909091
2016,Utah State,11,4.0,0.36363636363636365,2,0.18181818181818182
2016,Nevada,11,4.0,0.36363636363636365,4,0.36363636363636365
2016,Syracuse,11,2.0,0.18181818181818182,3,0.2727272727272727
2016,NC State,12,7.0,0.5833333333333334,6,0.5
2016,Stanford,13,9.5,0.7307692307692307,10,0.7692307692307693
2016,Miami,12,9.5,0.7916666666666666,8,0.6666666666666666
2016,Virginia Tech,13,8.0,0.6153846153846154,9,0.6923076923076923
2016,USC,13,9.5,0.7307692307692307,10,0.7692307692307693
2016,Florida,13,8.0,0.6153846153846154,9,0.6923076923076923
2016,Boston College,12,5.5,0.4583333333333333,6,0.5
2016,Florida International,12,4.0,0.3333333333333333,4,0.3333333333333333
2016,Tulane,11,3.5,0.3181818181818182,3,0.2727272727272727
2016,Old Dominion,12,8.5,0.7083333333333334,9,0.75
2016,Louisiana Tech,13,8.0,0.6153846153846154,8,0.6153846153846154
2016,South Carolina,12,4.0,0.3333333333333333,5,0.4166666666666667
2016,Troy,12,8.0,0.6666666666666666,9,0.75
2016,Hawai'i,13,5.5,0.4230769230769231,6,0.46153846153846156
2016,Vanderbilt,12,6.0,0.5,5,0.4166666666666667
2016,Alabama,14,13.0,0.9285714285714286,13,0.9285714285714286
2016,Arkansas,12,5.0,0.4166666666666667,6,0.5
2016,Auburn,12,7.0,0.5833333333333334,7,0.5833333333333334
2016,Clemson,14,10.0,0.7142857142857143,13,0.9285714285714286
2016,North Carolina,11,6.0,0.5454545454545454,6,0.5454545454545454
2016,Georgia,12,6.5,0.5416666666666666,7,0.5833333333333334
2016,Kentucky,12,4.5,0.375,6,0.5
2016,Southern Miss,12,6.5,0.5416666666666666,6,0.5
2016,Wisconsin,14,10.0,0.7142857142857143,11,0.7857142857142857
2016,LSU,11,8.0,0.7272727272727273,7,0.6363636363636364
2016,South Alabama,11,4.5,0.4090909090909091,4,0.36363636363636365
2016,Missouri,11,3.5,0.3181818181818182,3,0.2727272727272727
2016,Tennessee,12,8.0,0.6666666666666666,8,0.6666666666666666
2016,App State,13,10.0,0.7692307692307693,10,0.7692307692307693
2016,Texas A&M,12,7.5,0.625,7,0.5833333333333334
2016,Florida State,12,8.5,0.7083333333333334,9,0.75
2016,Ole Miss,11,4.5,0.4090909090909091,4,0.36363636363636365
2016,Western Kentucky,13,10.0,0.7692307692307693,10,0.7692307692307693
2016,Arkansas State,12,8.0,0.6666666666666666,8,0.6666666666666666
2016,Eastern Michigan,12,4.5,0.375,6,0.5
2016,Middle Tennessee,12,5.5,0.4583333333333333,7,0.5833333333333334
2016,Texas State,11,1.0,0.09090909090909091,1,0.09090909090909091
2016,New Mexico State,12,3.0,0.25,3,0.25
2016,East Carolina,11,2.0,0.18181818181818182,2,0.18181818181818182
2016,Ohio,13,7.5,0.5769230769230769,7,0.5384615384615384
2016,Georgia Tech,12,7.0,0.5833333333333334,8,0.6666666666666666
2016,Kent State,10,3.0,0.3,2,0.2
2016,UL Monroe,11,3.0,0.2727272727272727,3,0.2727272727272727
2016,Memphis,12,6.5,0.5416666666666666,7,0.5833333333333334
2016,Georgia Southern,11,4.0,0.36363636363636365,4,0.36363636363636365
2016,Louisiana,12,5.0,0.4166666666666667,5,0.4166666666666667
2016,UTSA,12,6.0,0.5,5,0.4166666666666667
2016,Louisville,13,9.5,0.7307692307692307,9,0.6923076923076923
2016,California,12,4.5,0.375,5,0.4166666666666667
2016,Minnesota,12,7.5,0.625,8,0.6666666666666666
2016,Oregon State,11,4.0,0.36363636363636365,3,0.2727272727272727
2016,Colorado,13,8.0,0.6153846153846154,9,0.6923076923076923
2016,Colorado State,12,7.0,0.5833333333333334,6,0.5
2016,Washington,13,10.0,0.7692307692307693,11,0.8461538461538461
2016,Rutgers,11,2.5,0.22727272727272727,1,0.09090909090909091
2016,Arizona State,11,3.5,0.3181818181818182,4,0.36363636363636365
2016,UNLV,11,3.0,0.2727272727272727,3,0.2727272727272727
2016,Oregon,11,4.0,0.36363636363636365,3,0.2727272727272727
2016,Virginia,11,3.5,0.3181818181818182,2,0.18181818181818182
2016,Idaho,12,6.5,0.5416666666666666,8,0.6666666666666666
2016,Boise State,13,9.5,0.7307692307692307,10,0.7692307692307693
2016,Washington State,12,7.5,0.625,8,0.6666666666666666
2016,San Diego State,13,9.5,0.7307692307692307,10,0.7692307692307693
2016,Michigan,13,11.0,0.8461538461538461,10,0.7692307692307693
2016,San José State,11,2.5,0.22727272727272727,3,0.2727272727272727
2016,Nebraska,13,8.0,0.6153846153846154,9,0.6923076923076923
2016,Wyoming,13,7.0,0.5384615384615384,7,0.5384615384615384
2016,Northern Illinois,11,5.5,0.5,5,0.45454545454545453
2016,Fresno State,11,2.0,0.18181818181818182,0,0.0
2016,Tulsa,12,8.5,0.7083333333333334,9,0.75
2016,Georgia State,11,2.5,0.22727272727272727,2,0.18181818181818182
2016,New Mexico,12,6.0,0.5,8,0.6666666666666666
2016,Central Michigan,12,4.0,0.3333333333333333,5,0.4166666666666667
2016,Purdue,11,2.0,0.18181818181818182,2,0.18181818181818182
2016,Ball State,11,4.5,0.4090909090909091,3,0.2727272727272727
2016,Ohio State,13,9.5,0.7307692307692307,11,0.8461538461538461
2016,Bowling Green,11,4.0,0.36363636363636365,3,0.2727272727272727
2016,Penn State,14,10.0,0.7142857142857143,11,0.7857142857142857
2016,Miami (OH),12,6.5,0.5416666666666666,6,0.5
2016,Northwestern,12,7.0,0.5833333333333334,7,0.5833333333333334
2016,Western Michigan,13,11.5,0.8846153846153846,12,0.9230769230769231
2016,Akron,11,4.5,0.4090909090909091,4,0.36363636363636365
2016,Indiana,13,5.5,0.4230769230769231,6,0.46153846153846156
2016,South Florida,12,8.0,0.6666666666666666,10,0.8333333333333334
2016,Marshall,11,2.0,0.18181818181818182,2,0.18181818181818182
2016,Charlotte,11,3.5,0.3181818181818182,3,0.2727272727272727
2016,Illinois,11,2.0,0.18181818181818182,2,0.18181818181818182
2016,Florida Atlantic,11,3.5,0.3181818181818182,2,0.18181818181818182
2016,Maryland,12,5.5,0.4583333333333333,5,0.4166666666666667
2016,UCF,12,6.0,0.5,5,0.4166666666666667
2016,Pittsburgh,12,7.5,0.625,7,0.5833333333333334
2016,UConn,11,3.0,0.2727272727272727,2,0.18181818181818182
2016,Houston,12,8.0,0.6666666666666666,8,0.6666666666666666
2017,Alabama,13,10.5,0.8076923076923077,12,0.9230769230769231
2017,Florida State,12,6.0,0.5,6,0.5
2017,Auburn,13,10.5,0.8076923076923077,9,0.6923076923076923
2017,Georgia Southern,11,3.0,0.2727272727272727,2,0.18181818181818182
2017,Florida,11,4.5,0.4090909090909091,4,0.36363636363636365
2017,Michigan,13,8.5,0.6538461538461539,8,0.6153846153846154
2017,Georgia,14,11.5,0.8214285714285714,12,0.8571428571428571
2017,App State,12,8.0,0.6666666666666666,8,0.6666666666666666
2017,Southern Miss,12,6.0,0.5,7,0.5833333333333334
2017,Kentucky,12,5.5,0.4583333333333333,6,0.5
2017,LSU,12,8.0,0.6666666666666666,8,0.6666666666666666
2017,BYU,12,4.5,0.375,3,0.25
2017,Ole Miss,11,5.0,0.45454545454545453,5,0.45454545454545453
2017,South Alabama,11,4.5,0.4090909090909091,3,0.2727272727272727
2017,South Carolina,12,5.5,0.4583333333333333,8,0.6666666666666666
2017,NC State,12,8.0,0.6666666666666666,8,0.6666666666666666
2017,UCLA,13,5.0,0.38461538461538464,6,0.46153846153846156
2017,Texas A&M,12,5.5,0.4583333333333333,6,0.5
2017,Middle Tennessee,13,7.0,0.5384615384615384,7,0.5384615384615384
2017,Vanderbilt,11,4.0,0.36363636363636365,4,0.36363636363636365
2017,Georgia Tech,10,5.0,0.5,4,0.4
2017,Tennessee,11,3.5,0.3181818181818182,3,0.2727272727272727
2017,Fresno State,13,8.0,0.6153846153846154,9,0.6923076923076923
2017,Arkansas,11,3.5,0.3181818181818182,3,0.2727272727272727
2017,TCU,13,9.5,0.7307692307692307,10,0.7692307692307693
2017,Clemson,13,10.5,0.8076923076923077,11,0.8461538461538461
2017,Notre Dame,13,9.5,0.7307692307692307,10,0.7692307692307693
2017,Louisiana Tech,12,7.5,0.625,6,0.5
2017,Mississippi State,12,8.0,0.6666666666666666,8,0.6666666666666666
2017,Missouri,12,6.0,0.5,6,0.5
2017,Colorado State,12,6.5,0.5416666666666666,6,0.5
2017,California,11,5.0,0.45454545454545453,4,0.36363636363636365
2017,Purdue,13,8.0,0.6153846153846154,7,0.5384615384615384
2017,Louisiana,11,3.5,0.3181818181818182,4,0.36363636363636365
2017,Kansas State,12,7.5,0.625,7,0.5833333333333334
2017,Syracuse,11,4.0,0.36363636363636365,3,0.2727272727272727
2017,Massachusetts,11,4.0,0.36363636363636365,3,0.2727272727272727
2017,New Mexico State,13,5.5,0.4230769230769231,7,0.5384615384615384
2017,Eastern Michigan,12,6.5,0.5416666666666666,5,0.4166666666666667
2017,Troy,12,7.5,0.625,10,0.8333333333333334
2017,Idaho,11,4.5,0.4090909090909091,3,0.2727272727272727
2017,UConn,11,2.0,0.18181818181818182,2,0.18181818181818182
2017,Coastal Carolina,11,5.0,0.45454545454545453,3,0.2727272727272727
2017,Western Kentucky,12,4.5,0.375,5,0.4166666666666667
2017,New Mexico,11,3.0,0.2727272727272727,2,0.18181818181818182
2017,UL Monroe,12,3.5,0.2916666666666667,4,0.3333333333333333
2017,UAB,12,6.0,0.5,7,0.5833333333333334
2017,Louisville,12,7.0,0.5833333333333334,7,0.5833333333333334
2017,Oklahoma,14,11.5,0.8214285714285714,12,0.8571428571428571
2017,UTEP,12,0.5,0.041666666666666664,0,0.0
2017,Oklahoma State,13,9.0,0.6923076923076923,10,0.7692307692307693
2017,Tulsa,12,4.5,0.375,2,0.16666666666666666
2017,Texas,13,8.5,0.6538461538461539,7,0.5384615384615384
2017,Maryland,11,2.5,0.22727272727272727,3,0.2727272727272727
2017,Virginia Tech,12,7.5,0.625,8,0.6666666666666666
2017,West Virginia,12,5.5,0.4583333333333333,6,0.5
2017,Baylor,11,2.5,0.22727272727272727,1,0.09090909090909091
2017,UTSA,10,6.0,0.6,5,0.5
2017,Iowa State,12,7.5,0.625,7,0.5833333333333334
2017,Iowa,13,8.0,0.6153846153846154,8,0.6153846153846154
2017,Kansas,11,0.0,0.0,0,0.0
2017,Central Michigan,12,5.5,0.4583333333333333,7,0.5833333333333334
2017,Charlotte,11,1.5,0.13636363636363635,1,0.09090909090909091
2017,Ohio State,14,11.0,0.7857142857142857,12,0.8571428571428571
2017,San José State,12,0.5,0.041666666666666664,1,0.08333333333333333
2017,East Carolina,11,3.0,0.2727272727272727,3,0.2727272727272727
2017,Duke,12,7.5,0.625,6,0.5
2017,Ohio,12,8.5,0.7083333333333334,8,0.6666666666666666
2017,Tulane,11,4.5,0.4090909090909091,4,0.36363636363636365
2017,Pittsburgh,11,5.0,0.45454545454545453,4,0.36363636363636365
2017,SMU,12,5.5,0.4583333333333333,6,0.5
2017,USC,14,9.5,0.6785714285714286,11,0.7857142857142857
2017,Texas Tech,12,5.0,0.4166666666666667,5,0.4166666666666667
2017,Arizona State,13,6.5,0.5,7,0.5384615384615384
2017,Akron,13,5.0,0.38461538461538464,6,0.46153846153846156
2017,Houston,12,7.5,0.625,7,0.5833333333333334
2017,Army,12,7.0,0.5833333333333334,9,0.75
2017,Buffalo,11,6.0,0.5454545454545454,5,0.45454545454545453
2017,Rice,12,2.0,0.16666666666666666,1,0.08333333333333333
2017,Temple,12,6.5,0.5416666666666666,6,0.5
2017,Air Force,11,3.5,0.3181818181818182,4,0.36363636363636365
2017,North Texas,13,5.5,0.4230769230769231,8,0.6153846153846154
2017,Navy,13,7.5,0.5769230769230769,7,0.5384615384615384
2017,Boston College,13,7.0,0.5384615384615384,7,0.5384615384615384
2017,Michigan State,13,8.0,0.6153846153846154,10,0.7692307692307693
2017,Miami (OH),11,6.5,0.5909090909090909,4,0.36363636363636365
2017,North Carolina,11,3.0,0.2727272727272727,2,0.18181818181818182
2017,Wake Forest,12,6.5,0.5416666666666666,7,0.5833333333333334
2017,Miami,12,7.0,0.5833333333333334,9,0.75
2017,Stanford,14,9.0,0.6428571428571429,9,0.6428571428571429
2017,Indiana,11,6.0,0.5454545454545454,4,0.36363636363636365
2017,Minnesota,12,6.0,0.5,5,0.4166666666666667
2017,Wisconsin,14,13.0,0.9285714285714286,13,0.9285714285714286
2017,Utah State,12,6.5,0.5416666666666666,5,0.4166666666666667
2017,Illinois,12,2.0,0.16666666666666666,2,0.16666666666666666
2017,Ball State,11,1.5,0.13636363636363635,1,0.09090909090909091
2017,Wyoming,12,6.5,0.5416666666666666,7,0.5833333333333334
2017,Bowling Green,11,2.0,0.18181818181818182,2,0.18181818181818182
2017,Nebraska,12,4.5,0.375,4,0.3333333333333333
2017,Arkansas State,11,8.0,0.7272727272727273,6,0.5454545454545454
2017,Northwestern,13,8.0,0.6153846153846154,10,0.7692307692307693
2017,Nevada,11,3.5,0.3181818181818182,3,0.2727272727272727
2017,Penn State,13,11.0,0.8461538461538461,11,0.8461538461538461
2017,Cincinnati,11,2.0,0.18181818181818182,3,0.2727272727272727
2017,Western Michigan,11,5.5,0.5,5,0.45454545454545453
2017,Rutgers,11,2.5,0.22727272727272727,3,0.2727272727272727
2017,Colorado,11,4.5,0.4090909090909091,4,0.36363636363636365
2017,Washington,12,10.0,0.8333333333333334,9,0.75
2017,Arizona,12,6.5,0.5416666666666666,6,0.5
2017,San Diego State,12,8.0,0.6666666666666666,9,0.75
2017,Hawai'i,11,2.5,0.22727272727272727,2,0.18181818181818182
2017,Texas State,11,2.0,0.18181818181818182,1,0.09090909090909091
2017,Utah,12,7.0,0.5833333333333334,6,0.5
2017,Oregon,12,6.0,0.5,6,0.5
2017,Oregon State,11,1.0,0.09090909090909091,0,0.0
2017,Washington State,12,6.0,0.5,8,0.6666666666666666
2017,Boise State,14,10.5,0.75,11,0.7857142857142857
2017,Memphis,12,8.0,0.6666666666666666,9,0.75
2017,Virginia,12,3.5,0.2916666666666667,5,0.4166666666666667
2017,Florida Atlantic,13,10.0,0.7692307692307693,10,0.7692307692307693
2017,Northern Illinois,12,6.5,0.5416666666666666,7,0.5833333333333334
2017,Georgia State,11,5.0,0.45454545454545453,7,0.6363636363636364
2017,UCF,12,10.0,0.8333333333333334,12,1.0
2017,UNLV,11,5.0,0.45454545454545453,5,0.45454545454545453
2017,Kent State,11,0.5,0.045454545454545456,1,0.09090909090909091
2017,Marshall,13,8.0,0.6153846153846154,8,0.6153846153846154
2017,Old Dominion,11,3.5,0.3181818181818182,4,0.36363636363636365
2017,Toledo,13,9.0,0.6923076923076923,10,0.7692307692307693
2017,Florida International,12,6.0,0.5,7,0.5833333333333334
