season,team,war,var,players,sd,lo68,hi68,lo95,hi95
2014,Indiana,2.752529156093219,0.13243848373728243,59,0.3639209855686842,2.3886081705245346,3.116450141661903,2.039244024378598,3.4658142878078397
2014,Iowa,5.486007009134182,0.15324412929359602,57,0.39146408429585977,5.094542924838322,5.877471093430042,4.718737403914297,6.253276614354068
2014,Iowa State,1.2435387566861187,0.18906423093571462,51,0.4348151687047206,0.8087235879813981,1.6783539253908393,0.3913010260248664,2.095776487347371
2014,Kansas,1.3992905487411982,0.1696936256432519,50,0.4119388615356069,0.9873516872055913,1.811229410276805,0.5918903801314087,2.2066907173509875
2014,Kansas State,6.468982721495301,0.16598946434350323,54,0.40741804616818733,6.061564675327114,6.876400767663489,5.670443351005654,7.267522091984948
2014,Kent State,1.4796110512861198,0.12979927098185678,52,0.3602766589467833,1.1193343923393364,1.8398877102329032,0.7734687997504246,2.185753302821815
2014,Kentucky,3.1178225807532067,0.13959116507928848,54,0.3736190105967421,2.744203570156465,3.4914415913499486,2.3855293199835925,3.850115841522821
2014,LSU,4.198383021701663,0.1420147942929033,60,0.3768485031055627,3.8215345185961005,4.575231524807226,3.4597599556147602,4.937006087788566
2014,Louisiana,5.527579097516559,0.14615620130873883,59,0.3823038076042911,5.145275289912267,5.90988290512085,4.7782636346121485,6.276894560420969
2014,Louisiana Tech,5.4534563062200245,0.1518882324043005,63,0.38972840851585416,5.063727897704171,5.843184714735878,4.68958862552895,6.217323986911099
2014,Louisville,6.385043075272615,0.1475627707114015,58,0.38413899920653916,6.000904076066076,6.769182074479154,5.632130636827799,7.137955513717432
2014,Marshall,7.907914231862615,0.1740265816203457,64,0.417164933354118,7.490749298508497,8.325079165216733,7.090270962488544,8.725557501236686
2014,Maryland,4.041912792133348,0.1469318775740901,54,0.3833169414128341,3.658595850720514,4.425229733546182,3.2906115869641934,4.793213997302503
2014,Massachusetts,4.616290874751834,0.16131445871122577,53,0.4016397125674026,4.214651162184431,5.017930587319237,3.829077038119725,5.403504711383943
2014,Memphis,5.965690094346666,0.1657243151147904,66,0.40709251419645437,5.558597580150211,6.372782608543121,5.167788766521616,6.763591422171716
2014,Miami,5.330879023383103,0.14194162990219317,57,0.3767514165894976,4.954127606793605,5.7076304399726006,4.592446246867688,6.069311799898518
2014,Miami (OH),1.7196113926100185,0.1445514639970643,51,0.38019924249932996,1.3394121501106886,2.0998106351093484,0.9744208773113318,2.464801907908705
2014,Michigan,3.3676816206856914,0.1186301387779143,57,0.3444272619551395,3.023254358730552,3.712108882640831,2.692604187253618,4.042759054117765
2014,Michigan State,6.772053479974876,0.1425172624795759,62,0.37751458578388186,6.394538894190995,7.149568065758758,6.032124891838468,7.511982068111285
2014,Middle Tennessee,2.6852464274476078,0.13615837655789714,65,0.3689964451832797,2.316249982264328,3.0542428726308875,1.9620133948883796,3.408479460006836
2014,Minnesota,4.149877355461659,0.1464427228438163,62,0.38267835429223884,3.7671990011694203,4.532555709753898,3.399827781048871,4.8999269298744474
2014,Mississippi State,6.301992394830157,0.15976442164660123,63,0.3997054185854893,5.902286976244668,6.701697813415646,5.518569774402598,7.085415015257716
2014,Missouri,5.680214236228876,0.15453711979736534,47,0.3931120957149059,5.28710214051397,6.073326331943782,4.90971452862766,6.450713943830092
2014,NC State,5.316105419921237,0.14760898104848577,60,0.38419914243590625,4.93190627748533,5.700304562357143,4.56307510074686,6.069135739095613
2014,Navy,0.40089800019531463,0.003669053444281099,10,0.06057271204330461,0.34032528815201,0.46147071223861924,0.2821754845904376,0.5196205158001916
2014,Nebraska,5.636949894935719,0.1443223494850504,61,0.3798978145305003,5.257052080405218,6.016847709466219,4.8923501784559384,6.381549611415499
2014,Nevada,3.8297809106538807,0.17411885518064754,49,0.41727551471497526,3.4125053959389056,4.247056425368856,3.0119209018125295,4.647640919495232
2014,New Mexico,2.7513358814754363,0.14598716681062507,61,0.3820826701260148,2.3692532113494216,3.133418551601451,2.0024538480284475,3.500217914922425
2014,New Mexico State,2.5826002982853518,0.15510908972549045,53,0.3938389134220874,2.1887613848632643,2.976439211707439,1.8106760279780605,3.354524568592643
2014,North Carolina,3.074323926804862,0.16490905226028624,63,0.4060899558722011,2.668233970932661,3.480413882677063,2.278387613295348,3.870260240314376
2014,North Texas,1.376758589584476,0.12594734760670662,58,0.35489061357932056,1.0218679760051554,1.7316492031637967,0.6811729869690077,2.072344192199944
2014,Northern Illinois,6.32607339882001,0.17727831856586773,61,0.42104431900438666,5.905029079815623,6.747117717824397,5.500826533571412,7.151320264068608
2014,Northwestern,2.1707654551082802,0.14764478983322257,55,0.3842457414640045,1.7865197136442759,2.5550111965722846,1.4176438018388313,2.923887108377729
2014,Notre Dame,4.718317456555859,0.14320983700108111,50,0.3784307558868347,4.339886700669024,5.0967482124426935,3.976593175017663,5.460041738094055
2014,Ohio,2.8958907993930696,0.13757960904587746,62,0.37091725363735434,2.5249735457557154,3.2668080530304238,2.168892982263855,3.622888616522284
2014,Ohio State,10.631456671186161,0.1652100533258327,59,0.40646039576548254,10.22499627542068,11.037917066951643,9.834794295485816,11.428119046886506
2014,Oklahoma,6.894652466480113,0.17825086531640505,55,0.42219766142934173,6.472454805050771,7.316850127909455,6.0671450500786035,7.7221598828816225
2014,Oklahoma State,3.3866522903788656,0.16412671748727356,56,0.40512555768215064,2.981526732696715,3.7917778480610163,2.5926061973218504,4.180698383435881
2014,Old Dominion,3.5003391923647587,0.12703069613085985,54,0.3564136587321814,3.143925533632577,3.85675285109694,2.801768421249683,4.198909963479834
2014,Ole Miss,4.350361966990656,0.14227613529457805,69,0.3771950891708136,3.973166877819842,4.727557056161469,3.6110595922158613,5.089664341765451
2014,Oregon,8.958915656350825,0.21109884584175642,66,0.45945494430004385,8.499460712050782,9.418370600650869,8.05838396552274,9.85944734717891
2014,Oregon State,3.096941581165111,0.17205214080943493,52,0.4147916836309944,2.6821498975341163,3.5117332647961055,2.283949881248362,3.9099332810818597
2014,Penn State,3.3176982213628814,0.14570364242121375,56,0.3817114648804955,2.935986756482386,3.699409686243377,2.56954375019711,4.065852692528653
2014,Pittsburgh,5.422513803991022,0.14422814861696004,50,0.379773812442301,5.0427399915487205,5.802287616433323,4.678157131604111,6.166870476377932
2014,Purdue,2.63106999667717,0.14850552903527106,47,0.3853641512067139,2.245705845470456,3.0164341478838836,1.8757562603120106,3.386383733042329
2014,Rice,3.03866235543667,0.1262296089202608,56,0.3552880647027997,2.68337429073387,3.3939504201394697,2.3422977486191825,3.735026962254157
2014,Rutgers,3.9914817437224666,0.136851911259287,52,0.36993500950746333,3.6215467342150034,4.36141675322993,3.266409125087838,4.716554362357095
2014,SMU,-0.949408549005036,0.13444532654866015,68,0.3666678695340787,-1.3160764185391147,-0.5827406794709573,-1.6680775732918303,-0.23073952471824177
2014,San Diego State,5.431066956991743,0.14553845410737154,51,0.3814950250099882,5.049571931981755,5.812561982001731,4.683336707972166,6.17879720601132
2014,San José State,3.5439174510023013,0.1421581099259223,55,0.3770386053521871,3.166878845650114,3.9209560563544885,2.8049217845120147,4.282913117492588
2014,South Alabama,3.7406238641797414,0.15790238182032093,58,0.39736932672303854,3.3432545374567026,4.13799319090278,2.961779983802586,4.519467744556897
2014,South Carolina,4.047926443506587,0.15418590183396114,62,0.39266512683705584,3.6552613166695314,4.440591570343643,3.278302794905958,4.817550092107217
2014,South Florida,1.421407990462615,0.1368326575551533,56,0.3699089855020466,1.0514990049605684,1.7913169759646614,0.6963863788786036,2.1464296020466263
2014,Southern Miss,1.2882003912507558,0.1323567190692903,58,0.36380862973449424,0.9243917615162616,1.65200902098525,0.5751354769711471,2.0012653055303646
2014,Stanford,5.922073416397673,0.15658309088442782,63,0.3957058135590477,5.526367602838625,6.317779229956721,5.14649002182194,6.697656810973406
2014,Syracuse,1.9426375015105324,0.12876655500686263,61,0.35884057045833406,1.5837969310521984,2.3014780719688663,1.2393099834121977,2.645965019608867
2014,TCU,7.933862507012429,0.1706488165122442,62,0.41309661885840243,7.520765888154027,8.346959125870832,7.1241931340499605,8.743531879974897
2014,Temple,2.3844248316567302,0.1306222590763253,64,0.36141701547703214,2.0230078161796983,2.7458418471337622,1.6760474813217474,3.092802181991713
2014,Tennessee,4.031920044008267,0.14086834636098738,68,0.3753243215686766,3.65659572243959,4.407244365576943,3.2962843737336605,4.767555714282873
2014,Texas,4.625759343900284,0.17405042777456178,55,0.41719351358160134,4.208565830318682,5.042952857481885,3.808060057280345,5.443458630520222
2014,Texas A&M,4.51455164037168,0.14290646917323535,69,0.37802971996026363,4.1365219204114165,4.892581360331944,3.7736133892495634,5.255489891493797
2014,Texas State,4.439026201399937,0.1519031224586397,59,0.3897475111641378,4.049278690235799,4.828773712564074,3.6751210795182265,5.202931323281647
2014,Texas Tech,3.3479613692695045,0.1749813284620656,60,0.4183076959154177,2.9296536733540868,3.766269065184922,2.528078285275286,4.167844453263723
2014,Toledo,5.928957461445998,0.14304904558859027,54,0.3782182512631963,5.550739210182802,6.307175712709195,5.187649688970134,6.670265233921863
2014,Troy,2.2732129917516315,0.13092631474485036,74,0.3618374147940624,1.911375576957569,2.6350504065456937,1.5640116587552693,2.9824143247479937
2014,Tulane,2.1060913100958434,0.1390035503407081,49,0.3728317989934712,1.7332595111023723,2.4789231090893145,1.37534098406864,2.836841636123047
2014,Tulsa,2.0260264749590253,0.13470713500780002,57,0.3670247062634885,1.659001768695537,2.3930511812225137,1.306658050682588,2.7453948992354626
2014,UAB,3.9107552634073417,0.1533228351435924,56,0.3915645989407015,3.51919066446664,4.302319862348043,3.1432886494835666,4.678221877331117
2014,UCF,5.157335829211034,0.14702692232790338,53,0.38344089808978826,4.773894931121245,5.540776727300822,4.4057916689550485,5.908879989467019
2014,UCLA,6.314989004935103,0.16882731549722824,52,0.41088601277876113,5.904102992156342,6.7258750177138635,5.509652419888731,7.120325589981475
2014,UConn,1.9573894205528308,0.13865684132448314,57,0.3723665416286527,1.5850228789241783,2.3297559621814834,1.2275509989606714,2.68722784214499
2014,UL Monroe,3.791126409370259,0.1480358283142211,48,0.3847542440496545,3.4063721653206045,4.175880653419913,3.037008091032936,4.545244727707582
2014,UNLV,1.8170790248551945,0.16435831197360148,52,0.40541128742747345,1.4116677374277211,2.222490312282668,1.0224729014973466,2.6116851482130423
2014,USC,7.486267619141864,0.1741359906289477,55,0.41729604674493104,7.068971572396933,7.903563665886795,6.668367367521799,8.304167870761928
2014,UTEP,3.452848035145233,0.12958839599823904,53,0.35998388297011163,3.092864152175121,3.8128319181153447,2.747279624523814,4.158416445766652
2014,UTSA,2.36086832008231,0.12261166315206927,64,0.35015948245345185,2.010708837628858,2.711027802535762,1.6745557344735444,3.0471809056910755
2014,Utah,4.5868655668315625,0.17374983830941454,61,0.41683310606214397,4.170032460769418,5.003698672893707,3.7698726789497603,5.403858454713364
2014,Utah State,5.13137508195145,0.15793976100381787,57,0.3974163572423987,4.733958724709051,5.528791439193849,4.352439021756349,5.9103111421465515
2014,Vanderbilt,1.81744801157329,0.1353313196717145,63,0.3678740540887798,1.4495739574845103,2.1853220656620698,1.0964148655592816,2.5384811575872988
2014,Virginia,4.0667246685208,0.1314484611492418,53,0.362558217599935,3.7041664509208654,4.429282886120736,3.3561105620249276,4.777338775016673
2014,Virginia Tech,3.6556718272290762,0.15173392460990878,54,0.38953038984129185,3.2661414373877844,4.0452022170703685,2.892192263140144,4.4191513913180085
2014,Wake Forest,0.9866708340280477,0.13246883192767014,45,0.36396267930609333,0.6227081547219544,1.350633513334141,0.27330398258810473,1.7000376854679906
2014,Washington,5.803245996521217,0.17572768596744742,60,0.41919886207794915,5.384047134443268,6.222444858599166,4.981616226848437,6.624875766193997
2014,Washington State,4.421205261218526,0.16857649577246137,55,0.4105806811973274,4.010624580021199,4.831785942415854,3.6164671260717647,5.225943396365288
2014,West Virginia,5.003259958158107,0.1849219137295243,56,0.4300254803259038,4.573234477832203,5.4332854384840115,4.160410016719336,5.846109899596879
2014,Western Kentucky,6.675581848185587,0.161734759868105,60,0.4021626037663186,6.2734192444192685,7.077744451951905,5.887343144803602,7.463820551567571
2014,Western Michigan,5.446079513593444,0.13875701470679444,52,0.37250102645065886,5.073578487142785,5.8185805400441035,4.715977501750153,6.176181525436736
2014,Wisconsin,6.437530972059991,0.15257206626493314,59,0.3906047442939386,6.046926227766053,6.82813571635393,5.671945673243872,7.2031162708761105
2014,Wyoming,1.4533342395451956,0.13079922952583506,58,0.3616617612159669,1.0916724783292286,1.8149960007611625,0.7444771875619005,2.1621912915284907
2015,Air Force,4.87475449375552,0.16852768323810582,71,0.41052123360199755,4.464233260153523,5.285275727357518,4.070132875895605,5.6793761116154355
2015,Akron,4.9756036761910405,0.13958285851479527,54,0.37360789407451667,4.601995782116524,5.349211570265557,4.243332203804988,5.707875148577093
2015,Alabama,9.254804452045132,0.16466131769862916,59,0.40578481698879415,8.849019635056338,9.660589269033926,8.459466210747095,10.050142693343169
2015,App State,6.225077278471065,0.14154908139415676,65,0.37623009102696287,5.848847187444102,6.601307369498027,5.487666300058217,6.962488256883912
2015,Arizona,3.6455465763117276,0.18622717277711884,66,0.43154046482006625,3.2140061114916616,4.077087041131794,2.799727265264398,4.491365887359057
2015,Arizona State,5.161426698163856,0.18008340541529685,46,0.4243623515526523,4.737064346611204,5.585789049716508,4.329676489120658,5.993176907207054
2015,Arkansas,6.955942248907455,0.15043593620232415,58,0.38786071752927515,6.56808153137818,7.34380296643673,6.195735242550076,7.716149255264834
2015,Arkansas State,5.31342500937997,0.15523788548160702,65,0.39400239273589066,4.91942261664408,5.707427402115861,4.541180319617625,6.085669699142316
2015,Army,2.618752446230477,0.12225961894982294,47,0.34965642987055584,2.269096016359921,2.968408876101033,1.9334258436841878,3.3040790487767664
2015,Auburn,4.017201932703666,0.13845948757381057,56,0.3721014479598414,3.645100484743825,4.389303380663508,3.2878830947023774,4.746520770704955
2015,BYU,0.1622026648017739,0.001531910614928215,19,0.03913962972395389,0.12306303507782,0.20134229452572777,0.08548899054282427,0.23891633906072351
2015,Ball State,2.465792293683653,0.14644940577064033,49,0.38268708597317513,2.083105207710478,2.848479379656828,1.7157256051762297,3.215858982191076
2015,Baylor,9.543256921279923,0.19076959214223638,61,0.436771784965829,9.106485136314094,9.980028706245752,8.687184222746898,10.399329619812947
2015,Boise State,7.038903462202633,0.17461731277182072,66,0.41787236421163426,6.621031097990999,7.456775826414267,6.2198736283478295,7.857933296057436
2015,Boston College,3.190408432034309,0.1284083553937885,64,0.35834111596883284,2.832067316065476,3.548749548003142,2.4880598447353965,3.8927570193332213
2015,Bowling Green,7.5165444688020395,0.18018571625785715,54,0.42448288099504927,7.09206158780699,7.941027349797089,6.684558022051743,8.348530915552336
2015,Buffalo,4.278634596760734,0.14933832794100887,55,0.38644317556532015,3.892191421195414,4.665077772326055,3.521205972652707,5.036063220868762
2015,California,5.369918475508895,0.17539822264866134,69,0.4188057099045587,4.951112765604336,5.788724185413454,4.54905928409596,6.1907776669218295
2015,Central Michigan,3.218954658352776,0.149588055953897,51,0.3867661515100526,2.8321885068427233,3.6057208098628286,2.4608930013930728,3.977016315312479
2015,Charlotte,1.1202259277167805,0.15066551329714592,62,0.38815655771498425,0.7320693700017963,1.5083824854317647,0.35943907459541147,1.8810127808381496
2015,Cincinnati,4.777119843782112,0.15218569066224966,66,0.39010984435444546,4.387009999427666,5.167229688136557,4.0125045488473985,5.541735138716825
2015,Clemson,9.386072483130732,0.18889886081047147,68,0.4346249657008574,8.951447517429875,9.82069744883159,8.534207550357053,10.237937415904412
2015,Colorado,2.6080657705791537,0.17704041316198527,65,0.42076170591201056,2.187304064667143,3.0288274764911645,1.783372826991613,3.4327587141666944
2015,Colorado State,4.770140520247308,0.1644582398801732,60,0.4055345113306304,4.364606008916677,5.1756750315779385,3.9752928780392724,5.564988162455344
2015,Duke,4.273253271597721,0.1783526810301086,58,0.4223182224698676,3.850935049127853,4.695571494067588,3.44550955555678,5.100996987638661
2015,East Carolina,4.6984413411062205,0.15788346139216894,61,0.3973455189028422,4.301095822203378,5.095786860009063,3.9196441240566497,5.477238558155792
2015,Eastern Michigan,1.6487921221060535,0.15306726027759365,52,0.39123811199523195,1.2575540101108216,2.0400302341012857,0.8819654225953989,2.4156188216167083
2015,Florida,4.070424262048257,0.15227073593152554,57,0.3902188308264038,3.6802054312218533,4.460643092874661,3.3055953536285054,4.835253170468008
2015,Florida Atlantic,3.330896733156538,0.1454438502509612,56,0.38137101391028816,2.9495257192462496,3.712267747066826,2.583409545892373,4.078383920420703
2015,Florida International,2.4263598457784927,0.14122611638074678,61,0.3758006338216406,2.0505592119568523,2.802160479600133,1.6897906034880772,3.1629290880689083
2015,Florida State,7.009479222917266,0.14220913154721357,66,0.37710626028642585,6.63237296263084,7.3865854832036915,6.270350952755871,7.74860749307866
2015,Fresno State,0.8958398636699655,0.1497391811869526,58,0.3869614724839575,0.508878391186008,1.282801336153923,0.13739537760140874,1.6542843497385222
2015,Georgia,5.210770575079229,0.1294542128043635,63,0.3597974608086659,4.8509731142705625,5.570568035887895,4.505567551894243,5.915973598264214
2015,Georgia Southern,5.388033505789539,0.14059198142681942,63,0.374955972651216,5.013077533138323,5.762989478440756,4.653119799393156,6.122947212185922
2015,Georgia State,4.397023424892078,0.15945198709157227,67,0.3993143962989217,3.9977090285931562,4.796337821191,3.6143672081461915,5.179679641637964
2015,Georgia Tech,1.0862414564359635,0.12376369599570601,65,0.35180064808880895,0.7344408083471545,1.4380421045247724,0.39671218618189796,1.775770726690029
2015,Hawai'i,1.3414739760963859,0.16214509027856985,55,0.40267243545910847,0.9388015406372774,1.7441464115554943,0.5522360025965333,2.1307119495962383
2015,Houston,7.562772333928109,0.17173613533522236,53,0.4144105878657329,7.148361746062376,7.977182921793842,6.750527581711273,8.375017086144945
2015,Idaho,2.8922715027862806,0.14507015439627105,51,0.3808807613890088,2.511390741397272,3.2731522641752893,2.1457452104638235,3.638797795108738
2015,Illinois,3.524726872154503,0.12989969016850647,62,0.3604159959942212,3.164310876160282,3.885142868148724,2.8183115200058295,4.231142224303177
2015,Indiana,5.614305487716611,0.15704538864109954,66,0.39628952628236286,5.218015961434248,6.010595013998974,4.83757801620318,6.391032959230042
2015,Iowa,6.944270604486838,0.15769522027785818,57,0.39710857492360724,6.54716202956323,7.3413791794104455,6.165937797636568,7.722603411337108
2015,Iowa State,1.2023630786751098,0.16671065832674414,52,0.4083021654690851,0.7940609132060248,1.6106652441441949,0.40209083435570303,2.0026353229945166
2015,Kansas,-1.0053351555641636,0.17352777986794196,64,0.416566657172585,-1.4219018127367486,-0.5887684983915786,-1.8218058036224303,-0.188864507505897
2015,Kansas State,3.252004063250356,0.17162790339279324,53,0.4142799818876037,2.8377240813627522,3.6662840451379597,2.440015298750653,4.063992827750059
2015,Kent State,2.075425826432936,0.13604093596506747,60,0.3688372757261222,1.7065885507068137,2.444263102159058,1.3525047660097365,2.7983468868561356
2015,Kentucky,3.5707224391837222,0.1319850856589984,55,0.3632975167256149,3.2074249224581073,3.934019955909337,2.858659306401517,4.282785571965928
2015,LSU,5.355974167924998,0.12315158914347882,53,0.3509296071058679,5.0050445608191305,5.706903775030866,4.668152137997497,6.043796197852499
2015,Louisiana,2.783429908185165,0.14438076958021082,56,0.3799746959735751,2.4034552122115898,3.16340460415874,2.0386795040769576,3.528180312293372
2015,Louisiana Tech,5.907962908140018,0.14566641891507565,63,0.38166270307049344,5.526300205069524,6.289625611210512,5.159904010121851,6.656021806158185
2015,Louisville,5.0338081743132586,0.15244697203008636,58,0.3904445825339191,4.643363591779339,5.424252756847178,4.268536792546777,5.79907955607974
2015,Marshall,4.564687346433756,0.1641557214285529,57,0.4051613523382418,4.159525994095514,4.969848698771997,3.770571095850802,5.35880359701671
2015,Maryland,2.9289232933631597,0.1371897119961936,55,0.3703912957889178,2.5585319975742418,3.2993145891520776,2.202956353616881,3.6548902331094384
2015,Massachusetts,2.920690026288958,0.1478290290777323,60,0.3844854081466971,2.536204618142261,3.305175434435655,2.167098626321432,3.6742814262564845
2015,Memphis,4.795616077388345,0.16739947106392514,59,0.40914480451782,4.3864712728705255,5.204760881906165,3.993692260533418,5.597539894243273
2015,Miami,3.127002999698244,0.1464146332961165,61,0.3826416512823931,2.744361348415851,3.5096446509806367,2.377025363184753,3.8769806362117345
2015,Miami (OH),1.847500947535306,0.13578840943832673,64,0.36849478888897025,1.4790061586463357,2.215995736424276,1.1252511613129244,2.5697507337576875
2015,Michigan,6.906557334501293,0.14521075729522157,58,0.38106529269302597,6.525492041808267,7.2876226271943185,6.159669360822962,7.653445308179624
2015,Michigan State,6.2168700208478445,0.15323062763979522,59,0.3914468388425116,5.825423182005333,6.608316859690356,5.449634216716522,6.984105824979167
2015,Middle Tennessee,4.155888417134238,0.1491178092728143,67,0.3861577517968716,3.7697306653373666,4.54204616893111,3.39901922361237,4.912757610656106
2015,Minnesota,3.315284144786265,0.1508482300575055,57,0.3883918511728915,2.926892293613373,3.7036759959591565,2.5540361164873975,4.076532173085132
2015,Mississippi State,4.483885829681953,0.14845965754886925,59,0.38530462954507727,4.098581200136876,4.86919045922703,3.728688755773602,5.239082903590305
2015,Missouri,2.248879909467206,0.1268234553802071,55,0.3561228094073828,1.8927571000598233,2.605002718874589,1.5508792030287357,2.9468806159056764
2015,NC State,5.868434391638477,0.15603259112378848,58,0.3950096089005791,5.473424782737898,6.263444000539056,5.0942155581933415,6.642653225083612
2015,Navy,4.361682549971584,0.15232589577603772,63,0.39028950251837125,3.971393047453213,4.751972052489955,3.596715125035576,5.126649974907592
2015,Nebraska,5.9020821762779265,0.1496025088982217,54,0.38678483540364106,5.515297340874286,6.2888670116815675,5.14398389888679,6.660180453669063
2015,Nevada,4.814577353875435,0.16230832661796302,49,0.40287507569712355,4.411702278178311,5.217452429572559,4.024942205509072,5.604212502241797
2015,New Mexico,2.6224348657888212,0.16202158281135773,59,0.4025190465199848,2.219915819268836,3.0249539123088063,1.8334975346096511,3.4113721969679913
2015,New Mexico State,1.5292466024562328,0.15040530716835893,54,0.3878212309406989,1.1414253715155338,1.9170678333969318,0.7691169898124629,2.2893762151000026
2015,North Carolina,7.148991738812852,0.16350260256728485,62,0.4043545505707644,6.744637188242088,7.553346289383617,6.356456819694154,7.941526657931551
