season,player_id,player,position,team,waa,war,snaps,snaps_source
2014,10274,Kenzel Doe,WR,Wisconsin,-0.0075755552425097366,0.03370841643656116,403.0,pff_snap_count
2014,10279,Tony Creecy,HB,NC State,0.023093944326383217,0.08587091739036565,162.0,pff_snap_count
2014,10283,DreQuan Hoskey,CB,Virginia,-0.019731890460836562,0.05894024772930286,443.0,pff_snap_count
2014,10285,Tyler Moore,G,Florida,-0.014311849169659146,0.03041392254309965,503.0,pff_snap_count
2014,10288,Brad Bars,ED,Penn State,-0.009440118305787218,0.03350720103352021,205.0,pff_snap_count
2014,10289,Justin Halley,S,Florida International,-0.012668077620302505,0.0752163159653104,596.0,pff_snap_count
2014,10292,Bronson Hill,HB,Eastern Michigan,-0.07504453352741232,0.042854567049191286,320.0,pff_snap_count
2014,10293,Braylon Heard,HB,Kentucky,-0.03112747367248013,0.10967408831940818,388.0,pff_snap_count
2014,10294,Trovon Reed,CB,Auburn,0.10695754741520803,0.15711808981220685,295.0,pff_snap_count
2014,10295,Dakorey Johnson,LB,Kansas State,-0.045279998908903614,0.04419127356211183,547.0,pff_snap_count
2014,10296,Tyrequek Zimmerman,S,Oregon State,-0.008212869022056136,0.1027421694842869,855.0,pff_snap_count
2014,10298,Jude Adjei-Barimah,CB,Bowling Green,-0.0724891621761765,0.1154161031047464,1034.0,pff_snap_count
2014,10300,Raymon Taylor,CB,Michigan,-0.0031584983059585654,0.07944089272368876,449.0,pff_snap_count
2014,10304,Diaheem Watkins,DI,UAB,0.03263649410322392,0.1735541180895344,628.0,pff_snap_count
2014,10306,Ricky Seale,HB,Stanford,0.005163308047710483,0.016723238887952404,41.0,pff_snap_count
2014,10309,Jarrod West,WR,Syracuse,-0.06408300164255078,0.07333762356961869,355.0,pff_denominator
2014,10310,Michael Bennett,WR,Georgia,-0.06964938907880527,0.023984549207503276,270.0,pff_denominator
2014,10311,Deon Butler,TE,Central Michigan,0.08021095454469487,0.3331416497072334,120.0,pff_snap_count
2014,10312,Justin Cherocci,LB,Central Michigan,-0.06734980012822338,0.08970274144485425,831.0,pff_snap_count
2014,10315,James Butler,WR,Louisiana,-0.16287615867696442,-0.0483218901522448,357.0,pff_denominator
2014,10348,Derrick Mathews,LB,Houston,0.0204252658500308,0.07472794857850974,319.0,pff_snap_count
2014,10351,Ronnie Shields,TE,Kentucky,-0.017190968645215698,0.024981983948629178,103.0,pff_snap_count
2014,10353,Xavier Rush,WR,Tulane,-0.019837693765509014,0.013221948961715264,177.0,pff_denominator
2014,10635,Jared Goff,QB,California,0.737908996701761,1.472355798532076,909.0,pff_snap_count
2014,10637,Joey Bosa,ED,Ohio State,0.30368775411319654,0.5026688218411763,928.0,pff_snap_count
2014,10638,Ezekiel Elliott,HB,Ohio State,0.4247153044116647,0.8243447116816105,811.0,pff_snap_count
2014,10639,Jalen Ramsey,CB,Florida State,0.14653283116192836,0.32035372226996367,1009.0,pff_snap_count
2014,10640,Ronnie Stanley,T,Notre Dame,0.11236593881883873,0.23329771740648195,964.0,pff_snap_count
2014,10641,DeForest Buckner,DI,Oregon,0.5332546284523207,0.7366704719516861,956.0,pff_snap_count
2014,10642,Jack Conklin,T,Michigan State,0.24785856853824237,0.3756602446024162,958.0,pff_snap_count
2014,10643,Leonard Floyd,ED,Georgia,0.02454679417790269,0.14023322061920032,628.0,pff_snap_count
2014,10644,Eli Apple,CB,Ohio State,0.057738117621798535,0.19640723671608368,935.0,pff_snap_count
2014,10645,Vernon Hargreaves III,CB,Florida,0.23742048759596848,0.36712013776160973,734.0,pff_snap_count
2014,10646,Sheldon Rankins,DI,Louisville,0.3686204468268871,0.5226315826944635,713.0,pff_snap_count
2014,10647,Laremy Tunsil,T,Ole Miss,0.0499322990014706,0.13265512240693128,651.0,pff_snap_count
2014,10648,Karl Joseph,S,West Virginia,0.03320805462358211,0.1480503096875472,946.0,pff_snap_count
2014,10649,Corey Coleman,WR,Baylor,0.27423740741385605,0.45430455375490103,624.0,pff_snap_count
2014,10650,Taylor Decker,T,Ohio State,0.19482331866229827,0.3284835781697683,1016.0,pff_snap_count
2014,10651,Keanu Neal,S,Florida,-0.04756760683603999,0.018431786003391668,493.0,pff_snap_count
2014,10652,Ryan Kelly,C,Alabama,0.05029999925097467,0.11794599256203077,815.0,pff_snap_count
2014,10653,Shaq Lawson,ED,Clemson,0.11235225340418112,0.18021427612391833,321.0,pff_snap_count
2014,10654,Darron Lee,LB,Ohio State,0.15824692047203545,0.3420207741382649,915.0,pff_snap_count
2014,10655,Will Fuller V,WR,Notre Dame,0.06962829086787731,0.25751567198851977,510.0,pff_denominator
2014,10656,Josh Doctson,WR,TCU,0.034836317196519584,0.21732653972515165,440.0,pff_denominator
2014,10657,Laquon Treadwell,WR,Ole Miss,0.03398319349374881,0.1777784657237129,556.0,pff_snap_count
2014,10658,William Jackson III,CB,Houston,0.026994953655444392,0.16377823043300996,836.0,pff_snap_count
2014,10659,Artie Burns,CB,Miami,-0.021018174419068236,0.06087929601924392,542.0,pff_snap_count
2014,10660,Paxton Lynch,QB,Memphis,0.32813371076213904,1.0586088059902086,982.0,pff_snap_count
2014,10661,Kenny Clark,DI,UCLA,0.28670568468521157,0.4672214032219338,825.0,pff_snap_count
2014,10662,Joshua Garnett,G,Stanford,-0.011604462863198502,0.05953955236929714,860.0,pff_snap_count
2014,10663,Robert Nkemdiche,DI,Ole Miss,-0.06324021875751101,0.08163718892564426,641.0,pff_snap_count
2014,10664,Vernon Butler,DI,Louisiana Tech,0.12473791625454624,0.2734836068703767,710.0,pff_snap_count
2014,10665,Germain Ifedi,T,Texas A&M,0.005327295360277045,0.09593181319319619,746.0,pff_snap_count
2014,10666,Emmanuel Ogbah,ED,Oklahoma State,0.06616736115967382,0.21907654269421548,714.0,pff_snap_count
2014,10667,Kevin Dodd,ED,Clemson,0.014304354109999196,0.03558387069606435,100.0,pff_snap_count
2014,10668,Jaylon Smith,LB,Notre Dame,0.19673322997705572,0.36796768948715913,935.0,pff_snap_count
2014,10669,Hunter Henry,TE,Arkansas,0.505410673045881,0.9590040669663034,436.0,pff_snap_count
2014,10670,Myles Jack,LB,UCLA,0.23428555672174783,0.4133097148659149,1049.0,pff_snap_count
2014,10671,Chris Jones,DI,Mississippi State,0.07151952826206046,0.1596673040921463,436.0,pff_snap_count
2014,10672,Xavien Howard,CB,Baylor,0.02359003592114691,0.18507157983396055,918.0,pff_snap_count
2014,10674,Sterling Shepard,WR,Oklahoma,0.13480934241512876,0.2860638837295096,520.0,pff_snap_count
2014,10675,Reggie Ragland,LB,Alabama,0.08376742730519107,0.2103171400799373,690.0,pff_snap_count
2014,10676,Kamalei Correa,ED,Boise State,0.12268690045885651,0.259318221731185,775.0,pff_snap_count
2014,10677,Austin Johnson,DI,Penn State,0.1318318444230128,0.2672233471142431,612.0,pff_snap_count
2014,10678,Jihad Ward,ED,Illinois,0.06556693450330425,0.23730976846689872,804.0,pff_snap_count
2014,10679,Derrick Henry,HB,Alabama,0.16697208224629254,0.3594294678187075,334.0,pff_snap_count
2014,10680,A'Shawn Robinson,DI,Alabama,0.08749781934186115,0.20903349427490844,542.0,pff_snap_count
2014,10681,Michael Thomas,WR,Ohio State,0.11361317974225404,0.2501347092067673,292.0,pff_denominator
2014,10682,Jason Spriggs,T,Indiana,0.02349320412269908,0.1227528232252669,748.0,pff_snap_count
2014,10683,Jarran Reed,DI,Alabama,0.0776649473903391,0.1997969473856421,539.0,pff_snap_count
2014,10684,Nick Martin,G,Notre Dame,0.022210725181476522,0.09823706997801523,966.0,pff_snap_count
2014,10685,Christian Hackenberg,QB,Penn State,-0.43807786140419924,0.30828681227525395,951.0,pff_snap_count
2014,10686,Deion Jones,LB,LSU,0.03922983072736011,0.08368541196153712,212.0,pff_snap_count
2014,10687,Su'a Cravens,S,USC,0.18114683173356283,0.2994050639578414,865.0,pff_snap_count
2014,10688,Mackensie Alexander,CB,Clemson,0.030332119018362545,0.14251118554778633,783.0,pff_snap_count
2014,10689,Tyler Boyd,WR,Pittsburgh,0.05614969957067793,0.2789788864757286,745.0,pff_snap_count
2014,10690,Cody Whitehair,T,Kansas State,0.2105519432753406,0.3224946532027668,880.0,pff_snap_count
2014,10691,T.J. Green,S,Clemson,0.009038543141402351,0.02005936332607238,154.0,pff_snap_count
2014,10692,Sean Davis,S,Maryland,0.025060455584344853,0.15132584650962042,1054.0,pff_snap_count
2014,10694,Cyrus Jones,CB,Alabama,0.17631749349457687,0.34349409983045254,935.0,pff_snap_count
2014,10695,Vonn Bell,S,Ohio State,0.17709617134735914,0.2880675350048571,901.0,pff_snap_count
2014,10697,Adam Gotsis,DI,Georgia Tech,-0.011819038294062646,0.17125819768641623,825.0,pff_snap_count
2014,10698,Kevin Byard,S,Middle Tennessee,0.014484458383655837,0.12555111123092738,917.0,pff_snap_count
2014,10699,Carl Nassib,ED,Penn State,0.001888465004563241,0.04451524610907327,204.0,pff_snap_count
2014,10700,Max Tuerk,C,USC,-0.016718143828493612,0.06278437092703235,970.0,pff_snap_count
2014,10701,Maliek Collins,DI,Nebraska,0.10081925018572563,0.29224691676052617,862.0,pff_snap_count
2014,10702,Will Redmond,CB,Mississippi State,0.038594153457664565,0.12162491338621549,468.0,pff_snap_count
2014,10703,Yannick Ngakoue,ED,Maryland,-0.06051042638845255,0.11023469071122363,846.0,pff_snap_count
2014,10705,Darian Thompson,S,Boise State,0.08407557655724643,0.18684198981898795,877.0,pff_snap_count
2014,10706,Jonathan Bullard,DI,Florida,0.07016099570893525,0.21548040982019462,678.0,pff_snap_count
2014,10707,Kenyan Drake,HB,Alabama,0.028493668861161805,0.04753004546801846,58.0,pff_snap_count
2014,10709,Shilique Calhoun,ED,Michigan State,0.21240637506672003,0.364344464442309,705.0,pff_snap_count
2014,10710,Shon Coleman,T,Auburn,0.04777652739305332,0.1739066615315687,923.0,pff_snap_count
2014,10711,Daryl Worley,CB,West Virginia,-0.023351592166984264,0.10949760001372884,745.0,pff_snap_count
2014,10712,Joe Thuney,G,NC State,0.09528691210805794,0.14880915668112593,646.0,pff_snap_count
2014,10714,Adolphus Washington,DI,Ohio State,0.250736367443417,0.4236346076105565,772.0,pff_snap_count
2014,10715,Austin Hooper,TE,Stanford,0.13369350946682637,0.49704591820764277,220.0,pff_snap_count
2014,10716,Le'Raven Clark,T,Texas Tech,0.0065364871353893635,0.12298857172420968,958.0,pff_snap_count
2014,10717,Jordan Jenkins,ED,Georgia,0.18257151151575277,0.3390422853693235,765.0,pff_snap_count
2014,10718,Kendall Fuller,CB,Virginia Tech,0.12120044310157048,0.27868602268909903,875.0,pff_snap_count
2014,10720,Leonte Carroo,WR,Rutgers,0.12077598769966585,0.28152497443660973,373.0,pff_denominator
2014,10721,Nick Vigil,LB,Utah State,0.3039780381142185,0.5026554060824695,891.0,pff_snap_count
2014,10722,Kyler Fackrell,ED,Utah State,0.0006452840507130274,0.0014855810273802217,29.0,pff_snap_count
2014,10724,C.J. Prosise,WR,Notre Dame,0.058472967974095624,0.16615970931510762,493.0,pff_snap_count
2014,10725,Jacoby Brissett,QB,NC State,0.32054647482538823,0.9972976522381981,885.0,pff_snap_count
2014,10726,Brandon Williams,HB,Texas A&M,-0.06068232600598099,0.01714519051749533,239.0,pff_snap_count
2014,10727,Cody Kessler,QB,USC,0.82558514711242,1.478903177367602,949.0,pff_snap_count
2014,10728,Nick Vannett,TE,Ohio State,0.06579858191532988,0.18994464486154572,220.0,pff_snap_count
2014,10729,Graham Glasgow,G,Michigan,0.07056587931259092,0.12627228061752827,683.0,pff_snap_count
2014,10730,Vincent Valentine,DI,Nebraska,0.07471888754776153,0.20904438773257764,579.0,pff_snap_count
2014,10731,Rees Odhiambo,T,Boise State,0.0926630508302032,0.17553334000207615,639.0,pff_snap_count
2014,10732,Justin Simmons,S,Boston College,-0.03518384006325604,0.0891568909413641,828.0,pff_snap_count
2014,10733,Joe Schobert,ED,Wisconsin,0.03882424355974044,0.16000968964318174,781.0,pff_snap_count
2014,10734,Connor Cook,QB,Michigan State,0.06873781653305065,0.637456555772953,880.0,pff_snap_count
2014,10735,Charles Tapper,DI,Oklahoma,-0.03231823857528212,0.1075703741996184,685.0,pff_snap_count
2014,10736,Joshua Perry,LB,Ohio State,0.24284950666666616,0.4120017837660438,940.0,pff_snap_count
2014,10737,Sheldon Day,DI,Notre Dame,-0.028839410456711997,0.10741272544804222,624.0,pff_snap_count
2014,10738,Tavon Young,CB,Temple,0.1307297410256436,0.24321369782642008,763.0,pff_snap_count
2014,10739,Parker Ehinger,G,Cincinnati,-0.014291309257006082,0.05613735493650391,893.0,pff_snap_count
2014,10740,Eric Murray,CB,Minnesota,-0.06895415999569242,0.07978437250150207,850.0,pff_snap_count
2014,10741,Chris Moore,WR,Cincinnati,0.0427365004480802,0.13687409896951958,296.0,pff_denominator
2014,10743,B.J. Goodson,LB,Clemson,0.03200348818291698,0.06903273500388171,201.0,pff_snap_count
2014,10744,Tyler Higbee,TE,Western Kentucky,0.09888801437631767,0.1916513178909659,124.0,pff_snap_count
2014,10746,Malcolm Mitchell,WR,Georgia,-0.014060189898028715,0.062457509598046225,157.0,pff_denominator
2014,10747,Nick Kwiatkoski,LB,West Virginia,0.17769579218051193,0.34891139260162657,887.0,pff_snap_count
