season,team,passing_yards,passing_yards_z,passing_touchdowns,passing_touchdowns_z,rushing_yards,rushing_yards_z,receiving_yards,receiving_yards_z,receptions,receptions_z,defensive_sacks,defensive_sacks_z,player_prod_off,player_prod_def,player_prod_war
2017,Colorado,1078.0,-0.5179837068029993,14.831495075812573,-0.10857031374533459,312.0,-1.3913182678851104,2711.454567027629,1.0743400074225957,198.94485238614828,0.9596425619106577,7.347913470312825,-1.18181101416735,0.004413929625691639,-1.18181101416735,
2017,Colorado State,3033.0,0.9508983155240835,15.137459344713108,-0.07776272778954764,2127.0,1.2108323968622312,2760.132014883117,1.142725523397414,183.34625378558593,0.6598327416448295,14.891473793093615,0.1642823261981108,1.0648388728289688,0.1642823261981108,
2017,Delaware,0.0,-1.3279350214160917,0.8403975350339303,-1.5173359243580566,0.0,-1.8386301176929178,125.29911613744521,-2.558873784419102,9.437481256755527,-2.682746881670801,1.6960159974603874,-2.1903509108603885,-2.7194159235956694,-2.1903509108603885,
2017,Duke,2879.0,0.8351909848650704,19.426237717211617,0.354074979374293,1366.0,0.11979291704254688,1880.4299906709625,-0.09314199801492377,174.5357400559879,0.4904919819162494,17.40446637370363,0.6127075302667354,0.4675255937756365,0.6127075302667354,
2017,East Carolina,1350.0,-0.31361751239227476,32.68730048849777,1.6893332847298628,683.0,-0.8594186003251855,2589.1730402773105,0.9025502840616927,189.17026681099568,0.7717720474175284,9.19515897039367,-0.8521835227334024,0.6001906723547378,-0.8521835227334024,
2017,Eastern Michigan,2698.0,0.6991973040255809,13.935383331497876,-0.1987999333285934,1806.0,0.75061732061766,3397.1411293185697,2.037640908046513,237.93835467103304,1.7091095628209185,9.351328566717235,-0.8243161968841116,1.3692985149543644,-0.8243161968841116,
2017,Florida,1480.0,-0.21594249300479612,22.106032315028617,0.6239038803527247,1447.0,0.23592195497341997,2802.4777896885876,1.202215857977457,208.51394946528185,1.1435635248680522,12.450586917539876,-0.27127614051766247,0.8191142634637169,-0.27127614051766247,
2017,Florida Atlantic,2533.0,0.5752251640337811,11.457712409519731,-0.4482769725047261,2011.0,1.0445241450106104,2235.4509958747926,0.40561657895154274,172.74844532148546,0.4561396322703063,11.589299715517088,-0.4249665621722342,0.5570683576891183,-0.4249665621722342,
2017,Florida International,1891.0,0.09286083752023258,15.03091369895182,-0.08849082408589243,1367.0,0.12122660886885395,2111.4784780115347,0.2314512318703799,167.43384955168622,0.3539914814440136,13.603178110106814,-0.06560464561453565,0.19481209595494564,-0.06560464561453565,
2017,Florida State,3357.0,1.1943345176897997,19.708569276467458,0.3825029844190038,923.0,-0.5153325620114875,1916.3185953956736,-0.04272315192007929,152.5027111776392,0.06701045020407528,29.623032923861985,2.7930216469724853,0.2974877072686151,2.7930216469724853,
2017,Fresno State,3297.0,1.1492537395109634,24.653693780232132,0.8804282773273877,630.0,-0.9354042671194605,2395.620182243145,0.6306335618793301,169.54703334479186,0.3946075181421322,9.917267974883163,-0.7233284356963414,0.5807103558891754,-0.7233284356963414,
2017,Georgia,2430.0,0.4978364948267787,21.458818095590537,0.5587357881150389,481.0,-1.1490243492392147,2151.7986093618006,0.28809579948917124,164.20067218456467,0.2918488268282771,16.05413462222154,0.37175067432897824,0.1335642665921719,0.37175067432897824,
2017,Georgia Southern,0.0,-1.3279350214160917,7.489832359854267,-0.8478033816883417,860.0,-0.6056551470688332,1327.4257826615187,-0.870041358335597,89.5161904696847,-1.1436096789619452,9.00748983629275,-0.8856717114395382,-1.3137566931810423,-0.8856717114395382,
2017,Georgia State,2955.0,0.8922933038915964,16.19672044489798,0.02889442374920137,880.0,-0.5769813105426916,2170.8778797213586,0.3148997057217847,161.84987085292,0.24666570860279433,12.67565985843527,-0.2311135151959264,0.24816532658230395,-0.2311135151959264,
2017,Georgia Tech,120.0,-1.2377734650584191,9.183558782843821,-0.6772618261356533,307.0,-1.398486727016646,1216.8751816887093,-1.025350648816394,79.58006302780886,-1.3345850773788108,9.747787791396446,-0.7535709387789294,-1.5544262309194798,-0.7535709387789294,
2017,Hawai'i,2493.0,0.5451713119145568,13.361638933543706,-0.2565703387427317,1453.0,0.24452410593126242,2048.819982198501,0.14342415249059648,179.93344352439536,0.5942374880448021,13.028611265185866,-0.16813190998958555,0.34817289559579184,-0.16813190998958555,
2017,Houston,232.0,-1.1536226791245914,16.947899143543555,0.10453071425409975,1029.0,-0.3633612284229375,2535.8350960655484,0.8276173737171296,196.7020179596319,0.9165346005149686,17.078389682775047,0.5545215221583558,0.09087954984127047,0.5545215221583558,
2017,Idaho,3192.0,1.0703623776979998,10.546639041101365,-0.5400130801568968,1799.0,0.7405814778335105,1480.1725550028018,-0.6554519067468964,140.7553950851971,-0.15877654620943368,7.973302948212807,-1.0702148214791907,0.1251282906599245,-1.0702148214791907,
2017,Illinois,719.0,-0.7877170295730366,9.291157759339063,-0.6664276698171929,1433.0,0.21585026940512092,1888.9017262572784,-0.08124030565437981,154.21749985898916,0.09996921140528144,6.332102512023229,-1.3630750735127155,-0.33413920162953875,-1.3630750735127155,
2017,Indiana,3351.0,1.189826439871916,13.989818962740602,-0.19331880184028563,457.0,-1.1834329530705845,1557.7153719523658,-0.5465142820180976,116.12956634065344,-0.6320924817533183,13.073303292829198,-0.16015694350109033,-0.3741314341430967,-0.16015694350109033,
2017,Iowa,62.0,-1.2813515506312942,4.2078876762574335,-1.1782628608470553,2421.0,1.6323377937965113,1721.2515649461034,-0.31676709043082635,152.58716939359854,0.068633762861523,26.119295413440447,2.1678052335868636,-0.2946431441281665,2.1678052335868636,
2017,Iowa State,1788.0,0.01547216831323025,20.947785343290512,0.5072798272628798,1294.0,0.016567105548437457,2908.98508517314,1.351844827401177,233.97878337576537,1.6330053954682735,14.03153088106448,0.010831783291842081,0.9655595381528053,0.010831783291842081,
2017,Jacksonville State,0.0,-1.3279350214160917,0.23272600238487912,-1.5785224578125767,0.0,-1.8386301176929178,203.03567453575062,-2.4496639780225786,16.53388622075477,-2.5463518149554205,2.486812876072258,-2.0492389734816165,-2.6688885877908493,-2.0492389734816165,
2017,James Madison,0.0,-1.3279350214160917,0.7160730513363375,-1.5298541743866818,0.0,-1.8386301176929178,277.443123433431,-2.3451311397286716,24.829620398257877,-2.386905275146349,2.22597567948999,-2.095783469477581,-2.583228704874596,-2.095783469477581,
2017,Kansas,944.0,-0.6186641114024004,13.382942368247114,-0.254425292858331,673.0,-0.8737555185882563,2224.6741912647826,0.39047656286024623,156.73479993544615,0.14835248626245465,21.932997741666725,1.4207909358759452,-0.33097480338841934,1.4207909358759452,
2017,Kansas State,1765.0,-0.0018087966553236663,19.95823214208652,0.40764157403329543,2210.0,1.3298288184457183,2021.0106088073182,0.10435558106634513,144.78954036634835,-0.08123904411456033,25.283393686178286,2.0186446648207355,0.48187383904452613,2.0186446648207355,
2017,Kent State,1271.0,-0.3729738703277426,6.749086919118587,-0.922389145963452,1999.0,1.0273198430949255,1658.687367400736,-0.4046616929455725,135.72870493055183,-0.2553910633457281,13.68230915721395,-0.05148428719367319,-0.2542817312823995,-0.05148428719367319,
2017,Kentucky,2356.0,0.44223686840621396,12.864530498706845,-0.3066242580798354,1677.0,0.5656710750240472,2380.1931516250916,0.6089605799286966,185.67343700274415,0.7045619125100061,13.92507503516135,-0.008164486252185294,0.5520209568956576,-0.008164486252185294,
2017,LSU,2142.0,0.28144875956836446,13.658722894044505,-0.22665691230864918,1882.0,0.8595778994169977,1594.6164488414843,-0.49467304353368713,121.00535125249412,-0.5383784093865167,19.546260057829137,0.9948949976263609,-0.03251667071937997,0.9948949976263609,
2017,Liberty,0.0,-1.3279350214160917,2.3724741786830994,-1.3630709081857946,0.0,-1.8386301176929178,136.0596073333632,-2.54375668656385,13.855065240392953,-2.59783957082457,2.3831817666516,-2.0677311893951775,-2.649745156653072,-2.0677311893951775,
2017,Louisiana,7.0,-1.3226755972952273,8.94592220967641,-0.7011894866445137,636.0,-0.926802116161618,1551.6897662708384,-0.554979478361492,131.15627024181956,-0.3432746519494273,15.227656294079718,0.22427164243095044,-1.0545357956772485,0.22427164243095044,
2017,Louisiana Tech,412.0,-1.0183803445880824,9.51440741545806,-0.6439486300417291,1708.0,0.6101155216395666,2159.1273849525837,0.2983917809409362,167.64335633654397,0.35801826571618595,19.672620467950047,1.017443091533152,-0.10844307383766583,1.017443091533152,
2017,Louisville,3532.0,1.3258201207114055,23.640721281117955,0.7784319316447702,2478.0,1.7140582278960146,2008.4153388036657,0.08666085638400287,135.68876718819075,-0.2561586789287501,14.395893751163658,0.07584968093306467,0.9997095336717146,0.07584968093306467,
2017,Marshall,2609.0,0.6323274830603071,28.811045960691615,1.2990326624349189,1125.0,-0.22572681309745826,1489.524756310298,-0.6423132739695127,141.83626171638898,-0.13800196006056759,12.817911117945537,-0.2057298150739685,0.2535206551005825,-0.2057298150739685,
2017,Maryland,531.0,-0.9289701345333904,6.773378977518172,-0.9199431751320294,1988.0,1.0115492330055478,1988.6493881046229,0.05889225312239062,152.98951893085146,0.07636704362198103,20.35904842001656,1.139931154911801,-0.19236418704813713,1.139931154911801,
2017,Massachusetts,3027.0,0.9463902377062,32.61172811779433,1.6817238919249609,1312.0,0.042373558421964816,2080.108231468738,0.18738009440123338,157.23866119296892,0.1580368532318932,12.40093964677471,-0.2801353340131387,0.8263040788987587,-0.2801353340131387,
2017,Memphis,3691.0,1.4452841828853218,28.517822465835543,1.269507946838238,1578.0,0.4237355842196468,3135.804983550151,1.6704974369200016,252.54389170968227,1.9898324371364007,14.831538867792334,0.15358737575677658,1.8627657155802366,0.15358737575677658,
2017,Miami,32.0,-1.3038919397207123,6.00585828303198,-0.9972249435332785,1228.0,-0.07805655498782951,2032.5909962463684,0.12062452705872348,132.72248951964502,-0.3131714399746798,14.35908024601216,0.06928057934183172,-0.7046055073505609,0.06928057934183172,
2017,Miami (OH),2691.0,0.6939378799047167,13.442594418627415,-0.24841891938167032,1645.0,0.5197929365822209,2487.0306263271136,0.7590534084318381,195.20474260839475,0.8877565118264965,8.550179314329581,-0.9672754398852003,0.7156747884957076,-0.9672754398852003,
2017,Michigan,2711.0,0.7089648059643288,18.85622915810718,0.29668073610776,1310.0,0.039506174769350665,1358.1874552132192,-0.826825188581963,131.37698755742463,-0.3390323978588113,14.158479590228199,0.03348485487360147,-0.03307125537616924,0.03348485487360147,
2017,Michigan State,634.0,-0.851581465326388,17.99604010398697,0.21006817733328983,826.0,-0.6544006691632738,1249.3152928649222,-0.9797764899646028,91.04450337575085,-1.1142350390079998,16.21065603285674,0.39968077887714243,-0.9287791209332632,0.39968077887714243,
2017,Middle Tennessee,4043.0,1.7097580815344948,49.39750524456814,3.371886189392049,950.0,-0.4766228827011964,2760.132813489557,1.1427266453361327,238.79544777074977,1.7255831534784722,14.979590135057235,0.1800060449753565,2.047559451894696,0.1800060449753565,
2017,Minnesota,88.0,-1.2618165467537985,7.359658561986885,-0.8609105999965497,1811.0,0.7577857797491954,1739.458809226066,-0.2911882680106113,131.27112932741215,-0.341067025310059,16.561744976570655,0.4623300411335925,-0.5471962631906587,0.4623300411335925,
2017,Mississippi State,2430.0,0.4978364948267787,16.606536313675548,0.07015884213628686,2448.0,1.6710474731068024,2146.106170546423,0.280098659485029,165.04315195385593,0.3080415448202449,14.327209253690713,0.06359343312982599,0.7745977206735845,0.06359343312982599,
2017,Missouri,3374.0,1.20710740484047,16.917494304467503,0.10146924666288945,2147.0,1.2395062333883726,3261.2746737041107,1.846766117353948,226.38544865566368,1.4870591873537902,11.542564935353507,-0.43330604295449293,1.6115379350077275,-0.43330604295449293,
2017,Missouri State,0.0,-1.3279350214160917,0.23272600238487912,-1.5785224578125767,0.0,-1.8386301176929178,72.09824673687014,-2.6336141223897394,7.686058007973569,-2.7164097704259342,2.037203915439254,-2.1294684144591125,-2.7658804931043632,-2.1294684144591125,
2017,NC State,3216.0,1.0883946889695344,19.81749279406138,0.3934705089699582,710.0,-0.8207089210148945,2273.6440729752976,0.4592729105640388,148.14858937118686,-0.016677098250498155,31.102452148580355,3.0570132213472663,0.3024083860738428,3.0570132213472663,
2017,Navy,0.0,-1.3279350214160917,2.678775593148231,-1.3322293749949328,1047.0,-0.3375547755494101,939.4688908858184,-1.4150705944375241,66.09819838181518,-1.5937106257609501,13.174468406158308,-0.14210476661077123,-1.6456739762988413,-0.14210476661077123,
2017,Nebraska,0.0,-1.3279350214160917,8.92092830957959,-0.7037061260167192,616.0,-0.9554759526877595,1507.8777576026323,-0.6165296818060775,119.37388340240783,-0.5697357188108528,13.905557338531572,-0.011647276914477377,-1.143432369299508,-0.011647276914477377,
2017,Nevada,1301.0,-0.3504334812383244,14.01657972337104,-0.190624257028478,619.0,-0.9511748772088383,1428.517359521859,-0.728020772851616,95.91313285020156,-1.0206584963291363,10.155637616398366,-0.6807931110937226,-0.8879520519168151,-0.6807931110937226,
2017,New Mexico,687.0,-0.811760111268416,9.61713994192381,-0.6336044772721203,2539.0,1.8015134293007462,1403.5785275903147,-0.7630566049377809,108.69303269465335,-0.7750249254234627,9.74920094003516,-0.753318772707456,-0.32382847615434884,-0.753318772707456,
2017,New Mexico State,2781.0,0.7615590471729711,12.421278768655398,-0.35125533811634274,1804.0,0.7477499369650459,2156.776845686035,0.2950895774022622,156.94568059012335,0.1524056767313748,8.577337958059818,-0.9624291779221019,0.4398917622830844,-0.9624291779221019,
2017,North Carolina,194.0,-1.1821738386378542,7.0706607527557095,-0.8900098307038383,2.0,-1.8357627340403038,1845.787343467963,-0.1418104350033192,130.33570123628806,-0.3590462383825341,14.791608655702,0.14646212053586175,-1.207933408201326,0.14646212053586175,
2017,North Texas,1574.0,-0.14531594052461924,7.1026750032086445,-0.8867863112511158,594.0,-0.9870171728665152,1277.9661647574285,-0.939525722025532,98.16559852705679,-0.9773654193658914,15.40703327667245,0.2562801571575774,-1.078396692925334,0.2562801571575774,
2017,Northern Illinois,1048.0,-0.5405240958924176,7.3169477118761606,-0.8652111615972856,398.0,-1.268020770822702,1737.3403476768767,-0.2941644323843931,140.16591327289274,-0.17010656634281773,16.426454955722384,0.43818852329727354,-0.859763435970636,0.43818852329727354,
2017,Northwestern,3181.0,1.0620975683652132,30.944573803958242,1.5138578858399072,2186.0,1.2954202146143485,1736.3714343186853,-0.29552563028719864,154.54252773097335,0.10621634618811068,14.768630895655896,0.14236190678385272,1.0088205165605815,0.14236190678385272,
2017,Notre Dame,0.0,-1.3279350214160917,5.620979961633835,-1.0359783967113256,1155.0,-0.182716058308246,2869.2521637959107,1.2960252138167652,182.81427014742187,0.6496078539464833,11.336640179320021,-0.4700518142948453,-0.16466229668317167,-0.4700518142948453,
2017,Ohio,1252.0,-0.38724945008437406,7.510642081046843,-0.845708047887895,1770.0,0.6990044148706053,1577.0423158636852,-0.5193624264911662,139.20772491158203,-0.18852323874664598,14.514763376873946,0.09706109897623186,-0.3402416677720804,0.09706109897623186,
2017,Ohio State,2781.0,0.7615590471729711,27.480134998820272,1.1650230475060601,2483.0,1.7212266870275499,1731.2524162417426,-0.3027171883474201,134.5218606936381,-0.27858697748027794,31.069982456613698,3.051219241548624,0.8401675709769336,3.051219241548624,
2017,Oklahoma,4102.0,1.7540875134103504,36.27893698952508,2.050975677238484,746.0,-0.7690960152678398,2114.513698062581,0.23571532332201356,153.95969401002014,0.09501410439713696,15.051897858812744,0.19290883109219056,0.9224148212906728,0.19290883109219056,
2017,Oklahoma State,4149.0,1.789400789650439,22.37634904247512,0.6511221102657163,1425.0,0.20438073479466431,3113.284249513781,1.638858719504475,227.48164752858602,1.5081284638626813,18.736998625622064,0.8504881952814715,1.5868747807488628,0.8504881952814715,
2017,Old Dominion,140.0,-1.222746538998807,4.24553559852799,-1.1744720861740034,1986.0,1.0086818493529335,2382.8059220226432,0.6126311842769514,187.94133940959557,0.7481516881295961,21.575713568856283,1.357036180155926,-0.007604074520273659,1.357036180155926,
2017,Ole Miss,875.0,-0.6705070063080621,19.078352235705157,0.31904634053096226,545.0,-1.0572680723555619,1824.283358880878,-0.17202075099745462,159.0657875689323,0.19315477916921353,20.3652053256297,1.1410298098291716,-0.380176201572149,1.1410298098291716,
2017,Oregon,1936.0,0.1266714211543598,19.793797133600723,0.3910845895322276,2030.0,1.071764289710445,1520.955860516964,-0.5981566393568619,124.3580561654168,-0.47393839890304496,14.79559075118372,0.14717269644157252,0.1417652930965037,0.14717269644157252,
2017,Oregon State,800.0,-0.7268579790316075,11.113606122934293,-0.4829250836714382,1756.0,0.6789327293023062,1425.60797591458,-0.7321080803814419,125.17677398620326,-0.45820239280506314,14.097889534117222,0.022673001115760795,-0.4715673626066445,0.022673001115760795,
2017,Penn State,3651.0,1.4152303307660976,28.757721406600748,1.293663405463797,2369.0,1.5577858188285434,2826.548537827321,1.2360321446540725,212.48327338448902,1.2198551406258584,21.94369601524009,1.422699964795224,1.8418634114328196,1.422699964795224,
2017,Pittsburgh,523.0,-0.9349809049572352,13.3368616863364,-0.2590651633045337,1251.0,-0.045081642982766776,2222.691265343612,0.38769080850719,160.90073453701496,0.22842301927113856,9.977229485465083,-0.7126287413055075,-0.17069469207587995,-0.7126287413055075,
2017,Purdue,3515.0,1.3130472335607353,24.46706666064882,0.8616367659888106,1162.0,-0.17268021552409646,1510.0741461998634,-0.613444040012597,126.61866881854849,-0.43048873457219705,15.484677444119722,0.2701351927438064,0.2624943685579523,0.2701351927438064,
2017,Rice,318.0,-1.0890068970682591,7.835837752066832,-0.812964049304665,876.0,-0.58271607784792,1229.7753509469196,-1.0072275801316057,107.30432195435789,-0.8017163691941998,19.427218048264407,0.9736528189411994,-1.1763783061132351,0.9736528189411994,
2017,Rutgers,1109.0,-0.4946919714106006,13.954966622602168,-0.19682808894898451,1369.0,0.1240939925214681,1407.1681652604218,-0.7580136284661777,126.3946118222684,-0.4347951783434735,11.969294351266404,-0.35715928992015844,-0.48227296033527806,-0.35715928992015844,
2017,SMU,2937.0,0.8787690704379455,13.820976521930632,-0.21031957133186632,1799.0,0.7405814778335105,3003.095014348045,1.4840571012263322,223.30796071024216,1.4279089308843522,21.696241007590306,1.3785434228462539,1.18387611174421,1.3785434228462539,
2017,San Diego State,2028.0,0.19579528102857546,16.74926905419963,0.0845306221751847,1746.0,0.6645958110392355,1647.9764457747528,-0.419709151968758,116.73150249930409,-0.6205230852865071,12.31761295102162,-0.29500437534487767,-0.02611338335938219,-0.29500437534487767,
2017,San José State,392.0,-1.0334072706476944,7.970415100691025,-0.7994134368415163,611.0,-0.9626444118192949,2058.2339352284926,0.15664953844817409,128.92585451443497,-0.3861439221620181,13.040789682727139,-0.16595876017079356,-0.8287849510474244,-0.16595876017079356,
2017,South Alabama,3194.0,1.071865070303961,16.705727175129702,0.08014638414979831,1403.0,0.17283951461590866,1254.4429674250355,-0.9725727706655688,115.021833625927,-0.6533834422177244,16.98336588903401,0.5375652189728699,-0.082497466331322,0.5375652189728699,
2017,South Carolina,1420.0,-0.26102327118363244,11.06997703726518,-0.4873181025417579,1457.0,0.2502588732364907,2776.680403568378,1.1659738683425536,215.20686817651642,1.2722034628043162,13.991786846260435,0.0037397500502683893,0.5315513803235025,0.0037397500502683893,
2017,South Florida,2948.0,0.8870338797707321,36.110606758246114,2.034026482197772,2337.0,1.5119076803867169,2262.6047472807854,0.44376408631601133,155.20471293904097,0.11894374775136957,21.08997856756069,1.2703603106130175,1.3687260879204943,1.2703603106130175,
2017,Southern Miss,365.0,-1.0536936208281709,3.908496026080078,-1.2084086488844232,2234.0,1.364237422277088,3356.8549171213954,1.981043992449095,218.28115958110524,1.3312922807844985,12.72617261806306,-0.22209988152309543,0.6615221064732009,-0.22209988152309543,
2017,Stanford,2058.0,0.21833567011799362,14.764824695101353,-0.11528336390588663,1261.0,-0.030744724719696023,1377.8206354181584,-0.7992431106856999,111.30808463552694,-0.7247628299329838,11.925567958786132,-0.36496194585414093,-0.3977394580991868,-0.36496194585414093,
2017,Syracuse,3611.0,1.3851764786468734,25.017217994110553,0.9170315823679187,1539.0,0.3678216029936709,2158.0700855234522,0.2969064120445287,202.06572859015282,1.0196267539367776,12.211682401575585,-0.3139069095660128,1.0922471116057584,-0.3139069095660128,
2017,TCU,3218.0,1.0898973815754955,17.600101506013008,0.17020106332638593,2098.0,1.169255333899326,3290.064292905905,1.8872118073103756,252.22835143535866,1.9837676568728595,19.333255244862848,0.9568858417462344,1.7261789366608722,0.9568858417462344,
2017,Temple,29.0,-1.306145978629654,14.113055951191836,-0.18091005186341186,1370.0,0.12552768434777517,2953.360832835479,1.4141870111916377,196.8966377953053,0.9202752530855982,13.96465603459615,-0.001101545483581317,0.26656654044647693,-0.001101545483581317,
2017,Tennessee,148.0,-1.216735768574962,4.538388214582213,-1.1449847144168768,760.0,-0.7490243296995407,1915.5435219626863,-0.043812029808471535,164.17122660972504,0.2912828739035077,12.660213376305293,-0.2338698273134879,-0.7844859984166711,-0.2338698273134879,
2017,Texas,2946.0,0.885531187164771,38.11103785061666,2.2354501747364224,882.0,-0.5741139268900776,2661.8826955983313,1.004697942053968,201.48239890385656,1.0084149795407178,17.030461865318003,0.545969152569377,1.2493532864988017,0.545969152569377,
2017,Texas A&M,881.0,-0.6659989284901786,12.975698668672182,-0.2954307191608579,1859.0,0.8266029874119349,1868.99476182831,-0.10920701496109787,168.9244338081052,0.38264096525033026,14.934982329107829,0.17204610723409175,0.037975925292301156,0.17204610723409175,
2017,Texas State,272.0,-1.123568827005367,15.552868695974054,-0.03593510085194054,206.0,-1.5432896014736603,2225.958246288431,0.3922804940275691,198.93790306618328,0.9595089938624612,8.419070004969537,-0.9906709402375341,-0.3701510110240402,-0.9906709402375341,
