team,season,games,wins,win_pct,margin_pg,pf_pg,pa_pg,conference
East Carolina,2025,13,9,0.6923076923076923,12.615384615384615,32.69230769230769,20.076923076923077,American Athletic
Eastern Michigan,2014,12,2,0.16666666666666666,-25.75,15.166666666666666,40.916666666666664,MAC
Eastern Michigan,2015,12,1,0.08333333333333333,-16.666666666666668,25.416666666666668,42.083333333333336,MAC
Eastern Michigan,2016,13,7,0.5384615384615384,-0.23076923076923078,29.615384615384617,29.846153846153847,MAC
Eastern Michigan,2017,12,5,0.4166666666666667,2.75,26.083333333333332,23.333333333333332,MAC
Eastern Michigan,2018,13,7,0.5384615384615384,4.923076923076923,27.0,22.076923076923077,MAC
Eastern Michigan,2019,13,6,0.46153846153846156,-1.4615384615384615,29.153846153846153,30.615384615384617,MAC
Eastern Michigan,2021,13,7,0.5384615384615384,0.15384615384615385,30.153846153846153,30.0,MAC
Eastern Michigan,2022,13,9,0.6923076923076923,1.3076923076923077,29.76923076923077,28.46153846153846,MAC
Eastern Michigan,2023,13,6,0.46153846153846156,-7.153846153846154,19.53846153846154,26.692307692307693,MAC
Eastern Michigan,2024,12,5,0.4166666666666667,-2.0,25.916666666666668,27.916666666666668,MAC
Eastern Michigan,2025,12,4,0.3333333333333333,-5.666666666666667,24.083333333333332,29.75,Mid-American
Florida,2014,12,7,0.5833333333333334,9.166666666666666,30.25,21.083333333333332,SEC
Florida,2015,14,10,0.7142857142857143,4.928571428571429,23.214285714285715,18.285714285714285,SEC
Florida,2016,13,9,0.6923076923076923,7.153846153846154,23.923076923076923,16.76923076923077,SEC
Florida,2017,11,4,0.36363636363636365,-5.181818181818182,22.09090909090909,27.272727272727273,SEC
Florida,2018,13,10,0.7692307692307693,15.0,35.0,20.0,SEC
Florida,2019,13,11,0.8461538461538461,17.76923076923077,33.23076923076923,15.461538461538462,SEC
Florida,2021,13,6,0.46153846153846156,3.923076923076923,30.692307692307693,26.76923076923077,SEC
Florida,2022,13,6,0.46153846153846156,0.6923076923076923,29.53846153846154,28.846153846153847,SEC
Florida,2023,12,5,0.4166666666666667,0.8333333333333334,28.416666666666668,27.583333333333332,SEC
Florida,2024,13,8,0.6153846153846154,5.230769230769231,28.307692307692307,23.076923076923077,SEC
Florida,2025,12,4,0.3333333333333333,-2.4166666666666665,21.583333333333332,24.0,SEC
Florida Atlantic,2014,12,3,0.25,-10.416666666666666,24.0,34.416666666666664,CUSA
Florida Atlantic,2015,12,3,0.25,-6.25,22.5,28.75,CUSA
Florida Atlantic,2016,12,3,0.25,-13.333333333333334,26.416666666666668,39.75,CUSA
Florida Atlantic,2017,14,11,0.7857142857142857,17.857142857142858,40.57142857142857,22.714285714285715,CUSA
Florida Atlantic,2018,12,5,0.4166666666666667,-0.5833333333333334,31.083333333333332,31.666666666666668,CUSA
Florida Atlantic,2019,14,11,0.7857142857142857,13.714285714285714,36.42857142857143,22.714285714285715,CUSA
Florida Atlantic,2021,12,5,0.4166666666666667,-0.3333333333333333,25.416666666666668,25.75,CUSA
Florida Atlantic,2022,12,5,0.4166666666666667,3.1666666666666665,29.75,26.583333333333332,CUSA
Florida Atlantic,2023,12,4,0.3333333333333333,-1.75,23.75,25.5,AAC
Florida Atlantic,2024,12,3,0.25,-4.333333333333333,25.916666666666668,30.25,AAC
Florida Atlantic,2025,12,4,0.3333333333333333,-6.833333333333333,29.5,36.333333333333336,American Athletic
Florida International,2014,12,4,0.3333333333333333,-1.8333333333333333,23.0,24.833333333333332,CUSA
Florida International,2015,12,5,0.4166666666666667,-4.333333333333333,25.5,29.833333333333332,CUSA
Florida International,2016,12,4,0.3333333333333333,-10.833333333333334,24.0,34.833333333333336,CUSA
Florida International,2017,13,8,0.6153846153846154,-2.8461538461538463,25.615384615384617,28.46153846153846,CUSA
Florida International,2018,13,9,0.6923076923076923,9.384615384615385,34.61538461538461,25.23076923076923,CUSA
Florida International,2019,13,6,0.46153846153846156,-0.7692307692307693,26.46153846153846,27.23076923076923,CUSA
Florida International,2021,12,1,0.08333333333333333,-19.333333333333332,20.333333333333332,39.666666666666664,CUSA
Florida International,2022,12,4,0.3333333333333333,-18.583333333333332,18.666666666666668,37.25,CUSA
Florida International,2023,12,4,0.3333333333333333,-11.75,20.083333333333332,31.833333333333332,CUSA
Florida International,2024,12,4,0.3333333333333333,0.5833333333333334,26.333333333333332,25.75,CUSA
Florida International,2025,13,7,0.5384615384615384,-1.4615384615384615,28.53846153846154,30.0,Conference USA
Florida State,2014,14,13,0.9285714285714286,8.142857142857142,33.714285714285715,25.571428571428573,ACC
Florida State,2015,13,10,0.7692307692307693,14.23076923076923,31.692307692307693,17.46153846153846,ACC
Florida State,2016,13,10,0.7692307692307693,10.076923076923077,35.07692307692308,25.0,ACC
Florida State,2017,13,7,0.5384615384615384,6.615384615384615,27.846153846153847,21.23076923076923,ACC
Florida State,2018,12,5,0.4166666666666667,-9.583333333333334,21.916666666666668,31.5,ACC
Florida State,2019,13,6,0.46153846153846156,0.07692307692307693,27.923076923076923,27.846153846153847,ACC
Florida State,2021,12,5,0.4166666666666667,1.0833333333333333,27.583333333333332,26.5,ACC
Florida State,2022,13,10,0.7692307692307693,15.461538461538462,36.07692307692308,20.615384615384617,ACC
Florida State,2023,14,13,0.9285714285714286,15.285714285714286,34.57142857142857,19.285714285714285,ACC
Florida State,2024,12,2,0.16666666666666666,-12.583333333333334,15.416666666666666,28.0,ACC
Florida State,2025,12,5,0.4166666666666667,11.0,33.0,22.0,ACC
Fresno State,2014,14,6,0.42857142857142855,-5.928571428571429,26.5,32.42857142857143,MWC
Fresno State,2015,12,3,0.25,-15.833333333333334,22.25,38.083333333333336,MWC
Fresno State,2016,12,1,0.08333333333333333,-13.25,17.666666666666668,30.916666666666668,MWC
Fresno State,2017,14,10,0.7142857142857143,9.214285714285714,27.142857142857142,17.928571428571427,MWC
Fresno State,2018,14,12,0.8571428571428571,20.5,34.642857142857146,14.142857142857142,MWC
Fresno State,2019,12,4,0.3333333333333333,-0.08333333333333333,30.0,30.083333333333332,MWC
Fresno State,2021,13,10,0.7692307692307693,12.846153846153847,33.38461538461539,20.53846153846154,MWC
Fresno State,2022,14,10,0.7142857142857143,11.142857142857142,30.571428571428573,19.428571428571427,MWC
Fresno State,2023,13,9,0.6923076923076923,7.0,30.46153846153846,23.46153846153846,MWC
Fresno State,2024,13,6,0.46153846153846156,1.2307692307692308,26.076923076923077,24.846153846153847,MWC
Fresno State,2025,13,9,0.6923076923076923,7.0,25.76923076923077,18.76923076923077,Mountain West
Georgia,2014,13,10,0.7692307692307693,20.615384615384617,41.30769230769231,20.692307692307693,SEC
Georgia,2015,13,10,0.7692307692307693,9.384615384615385,26.307692307692307,16.923076923076923,SEC
Georgia,2016,13,8,0.6153846153846154,0.5384615384615384,24.53846153846154,24.0,SEC
Georgia,2017,15,13,0.8666666666666667,19.0,35.4,16.4,SEC
Georgia,2018,14,11,0.7857142857142857,18.642857142857142,37.857142857142854,19.214285714285715,SEC
Georgia,2019,14,12,0.8571428571428571,18.214285714285715,30.785714285714285,12.571428571428571,SEC
Georgia,2021,15,14,0.9333333333333333,28.4,38.6,10.2,SEC
Georgia,2022,15,15,1.0,26.8,41.06666666666667,14.266666666666667,SEC
Georgia,2023,14,13,0.9285714285714286,24.5,40.142857142857146,15.642857142857142,SEC
Georgia,2024,14,11,0.7857142857142857,10.928571428571429,31.5,20.571428571428573,SEC
Georgia,2025,14,12,0.8571428571428571,14.5,32.07142857142857,17.571428571428573,SEC
Georgia Southern,2014,12,9,0.75,15.666666666666666,39.083333333333336,23.416666666666668,SBC
Georgia Southern,2015,13,9,0.6923076923076923,12.923076923076923,36.46153846153846,23.53846153846154,SBC
Georgia Southern,2016,12,5,0.4166666666666667,0.08333333333333333,26.583333333333332,26.5,SBC
Georgia Southern,2017,12,2,0.16666666666666666,-11.333333333333334,20.833333333333332,32.166666666666664,SBC
Georgia Southern,2018,13,10,0.7692307692307693,8.923076923076923,30.46153846153846,21.53846153846154,SBC
Georgia Southern,2019,13,7,0.5384615384615384,0.0,28.153846153846153,28.153846153846153,SBC
Georgia Southern,2021,12,3,0.25,-11.166666666666666,20.25,31.416666666666668,SBC
Georgia Southern,2022,13,6,0.46153846153846156,1.0769230769230769,32.69230769230769,31.615384615384617,SBC
Georgia Southern,2023,13,6,0.46153846153846156,-0.3076923076923077,30.153846153846153,30.46153846153846,SBC
Georgia Southern,2024,13,8,0.6153846153846154,0.38461538461538464,28.0,27.615384615384617,SBC
Georgia Southern,2025,13,7,0.5384615384615384,-4.384615384615385,27.923076923076923,32.30769230769231,Sun Belt
Georgia State,2014,12,1,0.08333333333333333,-20.666666666666668,22.666666666666668,43.333333333333336,SBC
Georgia State,2015,13,6,0.46153846153846156,-1.3846153846153846,26.923076923076923,28.307692307692307,SBC
Georgia State,2016,12,3,0.25,-6.666666666666667,19.916666666666668,26.583333333333332,SBC
Georgia State,2017,12,7,0.5833333333333334,-4.416666666666667,20.333333333333332,24.75,SBC
Georgia State,2018,12,2,0.16666666666666666,-13.583333333333334,23.833333333333332,37.416666666666664,SBC
Georgia State,2019,13,7,0.5384615384615384,-5.0,31.23076923076923,36.23076923076923,SBC
Georgia State,2021,13,8,0.6153846153846154,1.0769230769230769,28.153846153846153,27.076923076923077,SBC
Georgia State,2022,12,4,0.3333333333333333,-1.1666666666666667,30.0,31.166666666666668,SBC
Georgia State,2023,13,7,0.5384615384615384,-2.8461538461538463,27.23076923076923,30.076923076923077,SBC
Georgia State,2024,12,3,0.25,-10.0,23.833333333333332,33.833333333333336,SBC
Georgia State,2025,12,1,0.08333333333333333,-18.083333333333332,19.75,37.833333333333336,Sun Belt
Georgia Tech,2014,14,11,0.7857142857142857,12.142857142857142,37.857142857142854,25.714285714285715,ACC
Georgia Tech,2015,12,3,0.25,3.5,29.25,25.75,ACC
Georgia Tech,2016,13,9,0.6923076923076923,3.769230769230769,28.23076923076923,24.46153846153846,ACC
Georgia Tech,2017,11,5,0.45454545454545453,1.5454545454545454,28.09090909090909,26.545454545454547,ACC
Georgia Tech,2018,13,7,0.5384615384615384,4.3076923076923075,33.61538461538461,29.307692307692307,ACC
Georgia Tech,2019,12,3,0.25,-15.75,16.666666666666668,32.416666666666664,ACC
Georgia Tech,2021,12,3,0.25,-9.5,24.0,33.5,ACC
Georgia Tech,2022,12,5,0.4166666666666667,-11.25,17.166666666666668,28.416666666666668,ACC
Georgia Tech,2023,13,7,0.5384615384615384,1.6153846153846154,31.076923076923077,29.46153846153846,ACC
Georgia Tech,2024,13,7,0.5384615384615384,3.3076923076923075,28.923076923076923,25.615384615384617,ACC
Georgia Tech,2025,13,9,0.6923076923076923,7.153846153846154,32.15384615384615,25.0,ACC
Hawai'i,2014,13,4,0.3076923076923077,-5.923076923076923,20.923076923076923,26.846153846153847,MWC
Hawai'i,2015,13,3,0.23076923076923078,-18.0,17.615384615384617,35.61538461538461,MWC
Hawai'i,2016,14,7,0.5,-9.0,28.285714285714285,37.285714285714285,MWC
Hawai'i,2017,12,3,0.25,-11.166666666666666,22.75,33.916666666666664,MWC
Hawai'i,2018,14,8,0.5714285714285714,-4.285714285714286,30.785714285714285,35.07142857142857,MWC
Hawai'i,2019,15,10,0.6666666666666666,2.0,33.86666666666667,31.866666666666667,MWC
Hawai'i,2021,13,6,0.46153846153846156,-2.6153846153846154,28.76923076923077,31.384615384615383,MWC
Hawai'i,2022,13,3,0.23076923076923078,-14.923076923076923,19.76923076923077,34.69230769230769,MWC
Hawai'i,2023,13,5,0.38461538461538464,-10.846153846153847,21.384615384615383,32.23076923076923,MWC
Hawai'i,2024,12,5,0.4166666666666667,-3.6666666666666665,22.333333333333332,26.0,MWC
Hawai'i,2025,13,9,0.6923076923076923,4.923076923076923,29.0,24.076923076923077,Mountain West
Houston,2014,13,8,0.6153846153846154,9.153846153846153,29.76923076923077,20.615384615384617,AAC
Houston,2015,14,13,0.9285714285714286,19.714285714285715,40.42857142857143,20.714285714285715,AAC
Houston,2016,13,9,0.6923076923076923,12.384615384615385,35.84615384615385,23.46153846153846,AAC
Houston,2017,12,7,0.5833333333333334,4.416666666666667,28.25,23.833333333333332,AAC
Houston,2018,13,8,0.6153846153846154,6.769230769230769,43.92307692307692,37.15384615384615,AAC
Houston,2019,12,4,0.3333333333333333,-3.3333333333333335,30.666666666666668,34.0,AAC
Houston,2021,14,12,0.8571428571428571,15.428571428571429,35.857142857142854,20.428571428571427,AAC
Houston,2022,13,8,0.6153846153846154,3.923076923076923,36.07692307692308,32.15384615384615,AAC
Houston,2023,12,4,0.3333333333333333,-7.833333333333333,23.666666666666668,31.5,B12
Houston,2024,12,4,0.3333333333333333,-8.916666666666666,14.0,22.916666666666668,B12
Houston,2025,13,10,0.7692307692307693,6.230769230769231,29.076923076923077,22.846153846153847,Big 12
Idaho,2014,11,1,0.09090909090909091,-12.272727272727273,25.0,37.27272727272727,SBC
Idaho,2015,12,4,0.3333333333333333,-11.75,30.333333333333332,42.083333333333336,SBC
Idaho,2016,13,9,0.6923076923076923,-0.5384615384615384,30.76923076923077,31.307692307692307,SBC
Idaho,2017,12,4,0.3333333333333333,-4.833333333333333,20.916666666666668,25.75,SBC
Illinois,2014,13,6,0.46153846153846156,-8.076923076923077,25.923076923076923,34.0,B1G
Illinois,2015,12,5,0.4166666666666667,-0.5833333333333334,22.666666666666668,23.25,B1G
Illinois,2016,12,3,0.25,-12.25,19.666666666666668,31.916666666666668,B1G
Illinois,2017,12,2,0.16666666666666666,-16.083333333333332,15.416666666666666,31.5,B1G
Illinois,2018,12,4,0.3333333333333333,-13.416666666666666,26.0,39.416666666666664,B1G
Illinois,2019,13,6,0.46153846153846156,0.5384615384615384,26.692307692307693,26.153846153846153,B1G
Illinois,2021,12,5,0.4166666666666667,-1.75,20.166666666666668,21.916666666666668,B1G
Illinois,2022,13,8,0.6153846153846154,11.461538461538462,24.23076923076923,12.76923076923077,B1G
Illinois,2023,12,5,0.4166666666666667,-4.916666666666667,24.5,29.416666666666668,B1G
Illinois,2024,13,10,0.7692307692307693,6.615384615384615,28.307692307692307,21.692307692307693,B1G
Illinois,2025,13,9,0.6923076923076923,5.769230769230769,29.384615384615383,23.615384615384617,Big Ten
Indiana,2014,12,4,0.3333333333333333,-7.75,25.083333333333332,32.833333333333336,B1G
Indiana,2015,13,6,0.46153846153846156,-1.0769230769230769,36.53846153846154,37.61538461538461,B1G
Indiana,2016,13,6,0.46153846153846156,-1.4615384615384615,25.76923076923077,27.23076923076923,B1G
Indiana,2017,12,5,0.4166666666666667,1.5,26.833333333333332,25.333333333333332,B1G
Indiana,2018,12,5,0.4166666666666667,-3.5,26.416666666666668,29.916666666666668,B1G
Indiana,2019,13,8,0.6153846153846154,7.384615384615385,31.76923076923077,24.384615384615383,B1G
Indiana,2021,12,2,0.16666666666666666,-16.0,17.25,33.25,B1G
Indiana,2022,12,4,0.3333333333333333,-10.666666666666666,23.25,33.916666666666664,B1G
Indiana,2023,12,3,0.25,-7.75,22.166666666666668,29.916666666666668,B1G
Indiana,2024,13,11,0.8461538461538461,25.692307692307693,41.30769230769231,15.615384615384615,B1G
Indiana,2025,16,16,1.0,29.9375,41.625,11.6875,Big Ten
Iowa,2014,13,7,0.5384615384615384,2.6153846153846154,28.23076923076923,25.615384615384617,B1G
Iowa,2015,14,12,0.8571428571428571,10.571428571428571,30.928571428571427,20.357142857142858,B1G
Iowa,2016,13,8,0.6153846153846154,6.076923076923077,24.923076923076923,18.846153846153847,B1G
Iowa,2017,13,8,0.6153846153846154,8.307692307692308,28.23076923076923,19.923076923076923,B1G
Iowa,2018,13,9,0.6923076923076923,13.384615384615385,31.153846153846153,17.76923076923077,B1G
Iowa,2019,13,10,0.7692307692307693,11.76923076923077,25.76923076923077,14.0,B1G
Iowa,2021,14,10,0.7142857142857143,4.214285714285714,23.428571428571427,19.214285714285715,B1G
Iowa,2022,13,8,0.6153846153846154,4.384615384615385,17.692307692307693,13.307692307692308,B1G
Iowa,2023,14,10,0.7142857142857143,0.6428571428571429,15.428571428571429,14.785714285714286,B1G
Iowa,2024,13,8,0.6153846153846154,9.846153846153847,27.692307692307693,17.846153846153847,B1G
Iowa,2025,13,9,0.6923076923076923,13.23076923076923,29.307692307692307,16.076923076923077,Big Ten
Iowa State,2014,12,2,0.16666666666666666,-15.666666666666666,23.166666666666668,38.833333333333336,B12
Iowa State,2015,12,3,0.25,-7.666666666666667,25.0,32.666666666666664,B12
Iowa State,2016,12,3,0.25,-3.6666666666666665,27.666666666666668,31.333333333333332,B12
Iowa State,2017,13,8,0.6153846153846154,8.307692307692308,29.23076923076923,20.923076923076923,B12
Iowa State,2018,13,8,0.6153846153846154,3.8461538461538463,26.76923076923077,22.923076923076923,B12
Iowa State,2019,13,7,0.5384615384615384,6.230769230769231,32.15384615384615,25.923076923076923,B12
Iowa State,2021,13,7,0.5384615384615384,10.76923076923077,31.307692307692307,20.53846153846154,B12
Iowa State,2022,12,4,0.3333333333333333,-0.08333333333333333,20.166666666666668,20.25,B12
Iowa State,2023,13,7,0.5384615384615384,3.4615384615384617,26.23076923076923,22.76923076923077,B12
Iowa State,2024,14,11,0.7857142857142857,8.142857142857142,31.071428571428573,22.928571428571427,B12
Iowa State,2025,12,8,0.6666666666666666,7.25,27.416666666666668,20.166666666666668,Big 12
Jacksonville State,2023,13,9,0.6923076923076923,9.0,30.153846153846153,21.153846153846153,CUSA
Jacksonville State,2024,14,9,0.6428571428571429,9.857142857142858,36.0,26.142857142857142,CUSA
Jacksonville State,2025,14,9,0.6428571428571429,2.9285714285714284,28.142857142857142,25.214285714285715,Conference USA
James Madison,2022,11,8,0.7272727272727273,16.09090909090909,37.0,20.90909090909091,SBC
James Madison,2023,13,11,0.8461538461538461,14.615384615384615,34.07692307692308,19.46153846153846,SBC
James Madison,2024,13,9,0.6923076923076923,12.846153846153847,33.30769230769231,20.46153846153846,SBC
James Madison,2025,14,12,0.8571428571428571,18.714285714285715,37.07142857142857,18.357142857142858,Sun Belt
Kansas,2014,12,3,0.25,-15.416666666666666,17.833333333333332,33.25,B12
Kansas,2015,12,0,0.0,-30.833333333333332,15.25,46.083333333333336,B12
Kansas,2016,12,2,0.16666666666666666,-17.083333333333332,20.25,37.333333333333336,B12
Kansas,2017,12,1,0.08333333333333333,-24.75,18.666666666666668,43.416666666666664,B12
Kansas,2018,12,3,0.25,-6.166666666666667,23.833333333333332,30.0,B12
Kansas,2019,12,3,0.25,-12.583333333333334,23.5,36.083333333333336,B12
Kansas,2021,12,2,0.16666666666666666,-21.416666666666668,20.75,42.166666666666664,B12
Kansas,2022,13,6,0.46153846153846156,0.15384615384615385,35.61538461538461,35.46153846153846,B12
Kansas,2023,13,9,0.6923076923076923,8.23076923076923,34.76923076923077,26.53846153846154,B12
Kansas,2024,12,5,0.4166666666666667,3.6666666666666665,29.666666666666668,26.0,B12
Kansas,2025,12,5,0.4166666666666667,1.3333333333333333,28.083333333333332,26.75,Big 12
Kansas State,2014,13,9,0.6923076923076923,12.615384615384615,35.76923076923077,23.153846153846153,B12
Kansas State,2015,13,6,0.46153846153846156,-1.5384615384615385,29.923076923076923,31.46153846153846,B12
Kansas State,2016,13,9,0.6923076923076923,9.923076923076923,32.23076923076923,22.307692307692307,B12
Kansas State,2017,13,8,0.6153846153846154,7.153846153846154,32.30769230769231,25.153846153846153,B12
Kansas State,2018,12,5,0.4166666666666667,-2.9166666666666665,22.5,25.416666666666668,B12
Kansas State,2019,13,8,0.6153846153846154,8.23076923076923,29.615384615384617,21.384615384615383,B12
Kansas State,2021,13,8,0.6153846153846154,6.538461538461538,27.53846153846154,21.0,B12
Kansas State,2022,14,10,0.7142857142857143,10.428571428571429,32.285714285714285,21.857142857142858,B12
Kansas State,2023,13,9,0.6923076923076923,16.076923076923077,37.07692307692308,21.0,B12
Kansas State,2024,13,9,0.6923076923076923,7.461538461538462,30.846153846153847,23.384615384615383,B12
Kansas State,2025,12,6,0.5,2.75,29.416666666666668,26.666666666666668,Big 12
Kennesaw State,2024,12,2,0.16666666666666666,-14.666666666666666,16.5,31.166666666666668,CUSA
Kennesaw State,2025,14,10,0.7142857142857143,1.2142857142857142,26.714285714285715,25.5,Conference USA
Kent State,2014,11,2,0.18181818181818182,-12.636363636363637,16.363636363636363,29.0,MAC
Kent State,2015,12,3,0.25,-13.0,13.083333333333334,26.083333333333332,MAC
Kent State,2016,12,3,0.25,-8.083333333333334,20.583333333333332,28.666666666666668,MAC
Kent State,2017,12,2,0.16666666666666666,-22.333333333333332,12.75,35.083333333333336,MAC
Kent State,2018,12,2,0.16666666666666666,-12.75,23.916666666666668,36.666666666666664,MAC
Kent State,2019,13,7,0.5384615384615384,-2.6153846153846154,29.23076923076923,31.846153846153847,MAC
Kent State,2021,14,7,0.5,-3.2857142857142856,33.0,36.285714285714285,MAC
Kent State,2022,12,5,0.4166666666666667,-0.5833333333333334,28.416666666666668,29.0,MAC
Kent State,2023,12,1,0.08333333333333333,-19.916666666666668,14.666666666666666,34.583333333333336,MAC
Kent State,2024,12,0,0.0,-30.166666666666668,13.916666666666666,44.083333333333336,MAC
Kent State,2025,12,5,0.4166666666666667,-12.333333333333334,21.25,33.583333333333336,Mid-American
Kentucky,2014,12,5,0.4166666666666667,-2.0833333333333335,29.166666666666668,31.25,SEC
Kentucky,2015,12,5,0.4166666666666667,-2.75,24.666666666666668,27.416666666666668,SEC
Kentucky,2016,13,7,0.5384615384615384,-1.3076923076923077,30.0,31.307692307692307,SEC
Kentucky,2017,13,7,0.5384615384615384,-2.6923076923076925,25.53846153846154,28.23076923076923,SEC
Kentucky,2018,13,10,0.7692307692307693,9.76923076923077,26.615384615384617,16.846153846153847,SEC
Kentucky,2019,13,8,0.6153846153846154,7.846153846153846,27.153846153846153,19.307692307692307,SEC
Kentucky,2021,13,10,0.7692307692307693,10.615384615384615,32.30769230769231,21.692307692307693,SEC
Kentucky,2022,13,7,0.5384615384615384,1.1538461538461537,20.384615384615383,19.23076923076923,SEC
Kentucky,2023,13,7,0.5384615384615384,3.230769230769231,29.076923076923077,25.846153846153847,SEC
Kentucky,2024,12,4,0.3333333333333333,-1.5,20.583333333333332,22.083333333333332,SEC
Kentucky,2025,12,5,0.4166666666666667,-3.4166666666666665,23.0,26.416666666666668,SEC
LSU,2014,13,8,0.6153846153846154,10.076923076923077,27.615384615384617,17.53846153846154,SEC
LSU,2015,12,9,0.75,8.583333333333334,32.833333333333336,24.25,SEC
LSU,2016,12,8,0.6666666666666666,12.583333333333334,28.333333333333332,15.75,SEC
LSU,2017,13,9,0.6923076923076923,8.307692307692308,27.23076923076923,18.923076923076923,SEC
LSU,2018,13,10,0.7692307692307693,10.615384615384615,32.38461538461539,21.76923076923077,SEC
LSU,2019,15,15,1.0,26.533333333333335,48.4,21.866666666666667,SEC
LSU,2021,13,6,0.46153846153846156,-0.07692307692307693,26.53846153846154,26.615384615384617,SEC
LSU,2022,14,10,0.7142857142857143,12.0,34.5,22.5,SEC
LSU,2023,13,10,0.7692307692307693,17.53846153846154,45.53846153846154,28.0,SEC
LSU,2024,13,9,0.6923076923076923,6.153846153846154,30.46153846153846,24.307692307692307,SEC
LSU,2025,13,7,0.5384615384615384,3.0,22.846153846153847,19.846153846153847,SEC
Liberty,2018,12,6,0.5,-3.5833333333333335,33.25,36.833333333333336,Ind
Liberty,2019,13,8,0.6153846153846154,4.769230769230769,32.84615384615385,28.076923076923077,Ind
Liberty,2021,13,8,0.6153846153846154,12.076923076923077,33.61538461538461,21.53846153846154,Ind
Liberty,2022,13,8,0.6153846153846154,2.923076923076923,27.53846153846154,24.615384615384617,Ind
Liberty,2023,14,13,0.9285714285714286,14.0,38.285714285714285,24.285714285714285,CUSA
Liberty,2024,12,8,0.6666666666666666,5.25,28.75,23.5,CUSA
Liberty,2025,12,4,0.3333333333333333,-0.9166666666666666,25.583333333333332,26.5,Conference USA
Louisiana,2014,13,9,0.6923076923076923,3.4615384615384617,29.46153846153846,26.0,SBC
Louisiana,2015,12,4,0.3333333333333333,-5.416666666666667,26.416666666666668,31.833333333333332,SBC
Louisiana,2016,13,6,0.46153846153846156,-1.6923076923076923,23.615384615384617,25.307692307692307,SBC
Louisiana,2017,12,5,0.4166666666666667,-11.833333333333334,28.166666666666668,40.0,SBC
Louisiana,2018,14,7,0.5,-2.2857142857142856,31.928571428571427,34.214285714285715,SBC
Louisiana,2019,14,11,0.7857142857142857,18.214285714285715,37.92857142857143,19.714285714285715,SBC
Louisiana,2021,14,13,0.9285714285714286,12.571428571428571,31.071428571428573,18.5,SBC
Louisiana,2022,13,6,0.46153846153846156,3.3076923076923075,26.153846153846153,22.846153846153847,SBC
Louisiana,2023,13,6,0.46153846153846156,3.5384615384615383,32.15384615384615,28.615384615384617,SBC
Louisiana,2024,14,10,0.7142857142857143,6.785714285714286,30.928571428571427,24.142857142857142,SBC
Louisiana,2025,13,6,0.46153846153846156,-3.230769230769231,26.0,29.23076923076923,Sun Belt
Louisiana Tech,2014,14,9,0.6428571428571429,12.642857142857142,37.357142857142854,24.714285714285715,CUSA
Louisiana Tech,2015,13,9,0.6923076923076923,10.692307692307692,37.53846153846154,26.846153846153847,CUSA
Louisiana Tech,2016,14,9,0.6428571428571429,10.714285714285714,44.285714285714285,33.57142857142857,CUSA
Louisiana Tech,2017,13,7,0.5384615384615384,5.076923076923077,30.46153846153846,25.384615384615383,CUSA
Louisiana Tech,2018,13,8,0.6153846153846154,1.6923076923076923,24.692307692307693,23.0,CUSA
Louisiana Tech,2019,13,10,0.7692307692307693,10.615384615384615,32.46153846153846,21.846153846153847,CUSA
Louisiana Tech,2021,12,3,0.25,-6.0,28.0,34.0,CUSA
Louisiana Tech,2022,12,3,0.25,-8.916666666666666,29.0,37.916666666666664,CUSA
Louisiana Tech,2023,12,3,0.25,-7.5,25.916666666666668,33.416666666666664,CUSA
Louisiana Tech,2024,13,5,0.38461538461538464,-0.07692307692307693,20.923076923076923,21.0,CUSA
Louisiana Tech,2025,13,8,0.6153846153846154,6.538461538461538,27.307692307692307,20.76923076923077,Conference USA
Louisville,2014,13,9,0.6923076923076923,9.384615384615385,31.153846153846153,21.76923076923077,ACC
Louisville,2015,13,8,0.6153846153846154,4.615384615384615,28.692307692307693,24.076923076923077,ACC
Louisville,2016,13,9,0.6923076923076923,18.76923076923077,42.53846153846154,23.76923076923077,ACC
Louisville,2017,13,8,0.6153846153846154,10.692307692307692,38.07692307692308,27.384615384615383,ACC
Louisville,2018,12,2,0.16666666666666666,-24.333333333333332,19.75,44.083333333333336,ACC
Louisville,2019,13,8,0.6153846153846154,-0.3076923076923077,33.07692307692308,33.38461538461539,ACC
Louisville,2021,13,6,0.46153846153846156,4.3076923076923075,31.615384615384617,27.307692307692307,ACC
Louisville,2022,13,8,0.6153846153846154,7.769230769230769,26.923076923076923,19.153846153846153,ACC
Louisville,2023,14,10,0.7142857142857143,9.428571428571429,30.714285714285715,21.285714285714285,ACC
Louisville,2024,13,9,0.6923076923076923,12.384615384615385,36.46153846153846,24.076923076923077,ACC
Louisville,2025,13,9,0.6923076923076923,8.76923076923077,29.923076923076923,21.153846153846153,ACC
Marshall,2014,14,13,0.9285714285714286,24.571428571428573,45.57142857142857,21.0,CUSA
Marshall,2015,13,10,0.7692307692307693,13.538461538461538,31.307692307692307,17.76923076923077,CUSA
Marshall,2016,12,3,0.25,-8.833333333333334,26.416666666666668,35.25,CUSA
Marshall,2017,13,8,0.6153846153846154,6.769230769230769,26.692307692307693,19.923076923076923,CUSA
Marshall,2018,13,9,0.6923076923076923,6.384615384615385,28.23076923076923,21.846153846153847,CUSA
Marshall,2019,13,8,0.6153846153846154,0.7692307692307693,25.76923076923077,25.0,CUSA
