id,player,team,position,group,overall,key,waa,war,snaps
107,Tyree Adams,Texas A&M,LT,OL,78,tyree adams,0.027544906616466653,0.08391777801125964,516.5
108,Adepoju Adebawore,Oklahoma,REDG,EDGE,84,adepoju adebawore,0.1693477535909836,0.25364589930020387,432.0
109,Omillio Agard,Virginia,CB,CB,75,omillio agard,-0.05409510034387015,-0.03186535010590787,121.0
110,Malik Agbo,West Virginia,RT,OL,79,malik agbo,0.04196911722710692,0.12088022278070873,723.0
111,Joenel Aguero,Ole Miss,FS,SAF,81,joenel aguero,0.2254970112117964,0.34987338237791593,677.0
113,Tausili Akana,BYU,REDG,EDGE,76,tausili akana,-0.0943623729073356,-0.03426091717020634,308.0
115,Roger Alderman,Utah,RG,OL,73,roger alderman,-0.01492439740045972,-0.004992294211832106,91.0
116,Bear Alexander,Oregon,DT,DT,90,bear alexander,0.40747957719209116,0.483874771741072,391.5
117,Jeremiah Alexander,Clemson,MIKE,LB,76,jeremiah alexander,0.14852885547357803,0.2392377457337995,311.5
122,Olaus Alinen,Kentucky,RG,OL,75,olaus alinen,0.01582157767754468,0.07219444907233767,516.5
127,Jordan Allen,Houston,SS,SAF,83,jordan allen,0.22791603556720313,0.3522924067333226,677.0
129,Cameron Ambrose,Arkansas State,RT,OL,68,cameron ambrose,-0.028818205284070836,-0.01888610209544322,91.0
134,Jamal Anderson,SMU,WILL,LB,74,jamal anderson,-0.020716725638713563,0.03155372637319576,179.5
137,Nic Anderson,Kentucky,WR,WR,83,nic anderson,0.21605899865822847,0.3410579306035595,558.5
141,Steve Angeli,Syracuse,QB,QB,81,steve angeli,0.23726112588385395,0.8728823416754028,697.0
146,Jackson Arnold,UNLV,QB,QB,78,jackson arnold,0.16608389895441344,0.8017051147459623,697.0
149,Isaiah Augustave,South Carolina,HB,RB,78,isaiah augustave,-0.0038344104348650666,0.03193671886477527,51.0
154,Nathan Acevedo,San Diego State,WR,WR,76,nathan acevedo,-0.012849831202462622,-0.004456885906222853,37.5
155,Alonza Barnett III,UCF,QB,QB,86,alonza barnett,1.2026425872940163,1.8382638030855651,697.0
157,DJ Bell,UCF,CB,CB,75,dj bell,-0.020686338526002837,0.02156855862053702,230.0
160,Brandon Best,East Carolina,C,OL,83,brandon best,0.22101189985914296,0.308272520730657,799.5
161,Brendan Bett,Florida,DT,DT,82,brendan bett,0.11764790435028878,0.19404309889926963,391.5
164,Ekow Taylor,UTEP,REDG,EDGE,69,ekow taylor,-0.2603491614498297,-0.20024770571270048,308.0
167,Isaiah Hastings,Syracuse,DT,DT,76,isaiah hastings,-0.014527883820648704,0.04352465865271479,297.5
170,Chris Marshall,Arkansas,WR,WR,81,chris marshall,0.09775135210344275,0.16109011260573222,283.0
173,Aydin Breland,Oregon,DT,DT,80,aydin breland,0.11651556290594903,0.17456810537931253,297.5
175,Quinton Jackson,Rice,HB,RB,84,quinton jackson,-0.08928535119961345,0.197935775235734,409.5
177,CJ Brown,Arkansas,WR,WR,79,cj brown,0.04090719176972921,0.07929092825786575,171.5
178,Keyjuan Brown,Louisville,HB,RB,87,keyjuan brown,0.12632699335317704,0.29431102212305665,239.5
180,Zabien Brown,Alabama,CB,CB,92,zabien brown,0.5951443308581049,0.716305655502205,659.5
181,EJ Caminong,California,QB,QB,66,ej caminong,-0.06588769443461648,-0.033513873544229134,35.5
182,Joe Brunner,Indiana,RG,OL,83,joe brunner,0.10494073416755184,0.17561146839432523,647.5
183,Deven Bryant,USC,WILL,LB,81,deven bryant,0.1279782112405097,0.2753255578590396,506.0
186,AJ Miller,Ohio,TE,TE,61,aj miller,-0.06826660090772874,-0.04362786684961291,74.0
187,Ryder Burton,UAB,QB,QB,73,ryder burton,-0.3319663033024004,0.3036549124891485,697.0
190,Jayden Moore,Duke,WR,WR,76,jayden moore,-0.05377987391874341,0.009558886583546054,283.0
192,Roger Carreon,Boise State,RG,OL,86,roger carreon,0.2867535700885879,0.3740141909601019,799.5
203,Jahleel Culbreath,UCF,SAM,LB,69,jahleel culbreath,-0.034442082301552206,-0.012310860279796729,76.0
278,Harper Holloman,West Virginia,REDG,EDGE,83,harper holloman,0.2758505193627406,0.37839374984930363,525.5
281,Oumar Diomande,Colorado State,WILL,LB,84,oumar diomande,0.2797653777815594,0.47035596742944047,654.5
287,BJ Allen Jr.,North Texas,CB,CB,73,bj allen,0.0009177451691424678,0.04317264231568233,230.0
288,Julian Armella,UCLA,RG,OL,72,julian armella,-0.0006112724269128759,0.009320830761714739,91.0
294,Major Everhart,TCU,WR,WR,78,major everhart,-0.03365183289462442,-0.00959205637873708,107.5
295,Nick Evers,Missouri,QB,QB,72,nick evers,-0.11217003807039098,-0.018240360557436136,103.0
299,Baron Tipton,North Texas,WR,WR,77,baron tipton,-0.05510616737899026,0.035761453694965646,406.0
307,Chasen Johnson,USC,CB,CB,80,chasen johnson,0.01432350902339537,0.05657840616993523,230.0
315,Whit Hafer,Missouri,RT,OL,65,whit hafer,-0.033370082632675505,-0.023437979444047886,91.0
320,Knijeah Harris,Florida,LG,OL,81,knijeah harris,0.20830622536283183,0.28721733091643364,723.0
326,Brandon Henderson,Illinois,RG,OL,80,brandon henderson,0.09035542963189036,0.17510573870847654,776.5
329,Joseph Himon II,Northwestern,HB,RB,81,joseph himon,-0.07022771147750362,0.09775631729237601,239.5
331,Gavin Hoffman,Missouri,TE,TE,73,gavin hoffman,-0.009592805514211222,0.0150459285439046,74.0
338,Jackson Ford,San Diego State,TE,TE,69,jackson ford,-0.12248893354305133,-0.032424371884668506,270.5
339,Ishmael Ibraheem,Southern Miss,CB,CB,71,ishmael ibraheem,-0.16396262646087506,-0.09516063088966126,374.5
342,Ashton Gray,East Carolina,HB,RB,77,ashton gray,-0.44704473533893985,-0.15982360890359248,409.5
345,Joe Jackson,Kansas State,HB,RB,85,joe jackson,0.340199032132943,0.6274201585682904,409.5
346,Zycarl Lewis Jr.,Tulane,WR,WR,77,zycarl lewis,-0.016044127779071198,0.047294632723218266,283.0
347,R.J. Jackson Jr.,UCF,DT,DT,79,r j jackson,0.0948563781954044,0.17125157274438527,391.5
350,Marcellus Barnes Jr.,SMU,CB,CB,73,marcellus barnes,-0.017640364660488968,-0.011026554672334904,36.0
351,Carlon Jones,Arkansas,DT,DT,75,carlon jones,0.0034839592353273145,0.04465735910719184,211.0
357,Michael Kilbane,Northwestern,LEDG,EDGE,82,michael kilbane,0.3167597905716444,0.41930302105820744,525.5
358,Cam'ron Lacy,Middle Tennessee,WR,WR,81,camron lacy,0.09232289997730203,0.21732183192263302,558.5
360,Mike Wright III,Bowling Green,FS,SAF,70,mike wright,-0.16662554975562324,-0.098558421960871,370.5
369,Benedict Umeh,Stanford,DT,DT,73,benedict umeh,-0.12979136299061517,-0.05339616844163431,391.5
370,Champ Lewis,Southern Miss,CB,CB,69,champ lewis,-0.022838702949305217,-0.01622489296115115,36.0
376,Zach Lutmer,Iowa,SS,SAF,88,zach lutmer,0.5048438946726849,0.6292202658388043,677.0
384,Jake Johnson,Auburn,TE,TE,82,jake johnson,0.12879988042527832,0.21886444208366118,270.5
386,Colby McCalister,Baylor,SS,SAF,80,colby mccalister,0.09476701564761404,0.20306815420363683,589.5
388,Jahlil McClain,Fresno State,WR,WR,77,jahlil mcclain,-0.02439935617160622,0.03893940433068325,283.0
392,Matthew McCoy,Miami,RT,OL,83,matthew mccoy,0.19251590836827892,0.27142701392188073,723.0
395,Tucker McDonald,UConn,QB,QB,67,tucker mcdonald,-0.05146360330924366,-0.019089782418856314,35.5
397,Jelani McLaughlin,San Diego State,SS,SAF,63,jelani mclaughlin,-0.024575779229278175,-0.017594535352893327,38.0
398,Xavier Leonard,Buffalo,FS,SAF,63,xavier leonard,-0.03217437732740091,-0.025193133451016064,38.0
399,Adrian Maddox,Kansas State,SS,SAF,80,adrian maddox,0.29362687973835394,0.41800325090447343,677.0
400,Jack Moran,Colorado State,DT,DT,61,jack moran,-0.1540486175870861,-0.13102273519428984,118.0
401,Tevis Metcalf,Tennessee,CB,CB,70,tevis metcalf,-0.021297989665263,-0.014684179677108935,36.0
405,Andrew Hines III,Bowling Green,MIKE,LB,71,andrew hines,-0.11627630001230567,-0.025567409752084196,311.5
407,Austin Mitchell,Ohio,DT,DT,75,austin mitchell,-0.07985898545410218,-0.0034637909051213234,391.5
410,Brandon Miyazono,SMU,MIKE,LB,74,brandon miyazono,0.0021600626935639106,0.09286895295378537,311.5
411,Luke Moga,New Mexico,QB,QB,70,luke moga,-0.16379580481953468,-0.06986612730657983,103.0
414,Micah Sahakian,Duke,LG,OL,74,micah sahakian,-0.02864380475100778,0.02772906664378521,516.5
416,Chance Morrow,Buffalo,WR,WR,74,chance morrow,-0.04820029253751323,0.015138467964776234,283.0
418,Jacarius Clayton,Marshall,LEDG,EDGE,68,jacarius clayton,-0.18532890252964518,-0.1252274467925159,308.0
493,Tyree Patterson,Middle Tennessee,WR,WR,70,tyree patterson,-0.14770500703366013,-0.10932127054552357,171.5
496,Jacarrius Peak,South Carolina,LT,OL,88,jacarrius peak,0.2985371214057568,0.3857977422772708,799.5
497,Benjamin Perry,Louisville,SAM,LB,72,benjamin perry,-0.07540221198379508,-0.023131759971885754,179.5
499,Mose Phillips III,Oklahoma State,FS,SAF,76,mose phillips,0.02494031781086062,0.09300744560561287,370.5
500,Troy Pikes,South Carolina,DT,DT,80,troy pikes,0.03611115903568202,0.09416370150904552,297.5
501,Corey Platt Jr.,Texas Tech,WILL,LB,77,corey platt,-0.005852890852213939,0.046417561159695385,179.5
506,Stanton Ramil,Auburn,LT,OL,81,stanton ramil,0.06418250529258532,0.1489328143691715,776.5
507,Jacob Schuster,Oregon State,DT,DT,82,jacob schuster,0.14071523621530554,0.2329163330847652,472.5
508,Traylon Ray,Ole Miss,WR,WR,76,traylon ray,-0.004182623474452503,0.004210321821787266,37.5
509,Michael Richard,Michigan State,SS,SAF,78,michael richard,0.01063862030809282,0.11893975886411563,589.5
514,Legend Journey,California,REDG,EDGE,66,legend journey,-0.019115699133183305,-0.011895719060865827,37.0
515,Fabian Rogosch,Troy,TE,TE,58,fabian rogosch,-0.11579399883360532,-0.0911552647754895,74.0
520,Dylan Frazier,Sam Houston,DT,DT,75,dylan frazier,-0.012237472412734502,0.06415772213624636,391.5
521,Patrick Screws Jr.,Troy,LG,OL,70,patrick screws,-0.022463327927834873,-0.012531224739207262,91.0
526,Eric Singleton Jr.,Florida,WR,WR,90,eric singleton,0.47842068130799575,0.6034196132533267,558.5
528,Chase Smith,Miami,MIKE,LB,74,chase smith,0.013469298688972378,0.10417818894919384,311.5
529,Lance Robinson,Louisville,RG,OL,87,lance robinson,0.28154205716658187,0.36880267803809597,799.5
530,Robert Stafford III,UCLA,CB,CB,76,robert stafford,-0.016668447949473506,0.00556130228848877,121.0
531,Gage Stanaland,Georgia State,RG,OL,71,gage stanaland,-0.11412374628239652,-0.04345301205562313,647.5
532,Jason Steele,Boise State,C,OL,75,jason steele,0.038880774277434416,0.11779187983103623,723.0
538,Charlie Symonds,Stanford,LT,OL,70,charlie symonds,-0.025951651117875934,-0.01601954792924832,91.0
539,Tasi Tadio,Hawai'i,MIKE,LB,64,tasi tadio,-0.018037572740276772,-0.009010363757718617,31.0
543,Kevis Thomas,Kentucky,CB,CB,71,kevis thomas,-0.019416322069690913,-0.012802512081536847,36.0
544,TJ Thompson,Troy,MIKE,LB,71,tj thompson,-0.045496744277811856,-0.023365522256056377,76.0
548,Darrion Dupree,Wisconsin,HB,RB,80,darrion dupree,-0.01611997215287052,0.06945018028940637,122.0
550,Zion Turner,Marshall,QB,QB,73,zion turner,-0.0929287354425932,0.0010009420703616552,103.0
552,Cam Vaughn,Miami,WR,WR,86,cam vaughn,0.2245993497309201,0.2879381102332096,283.0
553,Kash Dillon,Utah,LEDG,EDGE,73,kash dillon,-0.12298587966768591,-0.0800562684268793,220.0
554,Eli Wallace,Sam Houston,WILL,LB,60,eli wallace,-0.03730323221445816,-0.028276023231900003,31.0
555,Terrell Washington Jr.,New Mexico State,HB,RB,75,terrell washington,-0.06419690677339233,-0.028425777473752002,51.0
556,Landyn Watson,Kansas,MIKE,LB,72,landyn watson,-0.027293600811577893,0.06341528944864358,311.5
559,Gannon Weathersby,James Madison,WILL,LB,80,gannon weathersby,0.3333416089652479,0.523932198613129,654.5
630,Taeo Todd,Georgia Southern,HB,RB,71,taeo todd,-0.09677183879669803,-0.061000709497057694,51.0
632,Rashid Williams,Washington,WR,WR,77,rashid williams,0.012737326542215991,0.07607608704450546,283.0
634,Tito Williams Jr.,Northwestern,FS,SAF,71,tito williams,-0.17928609452722177,-0.11121896673246952,370.5
635,Eugene Wilson III,LSU,WR,WR,85,eugene wilson,0.08814542137098144,0.12652915785911797,171.5
637,Clive Wilson Jr.,Boston College,LEDG,EDGE,71,clive wilson,-0.0250330671396275,-0.0024950212382040256,115.5
639,Daniel Wingate,Maryland,MIKE,LB,89,daniel wingate,0.3947473418973793,0.5853379315452604,654.5
643,Alex Woods,SMU,RG,OL,72,alex woods,-0.011362376468960612,-0.0014302732803329991,91.0
644,Caleb Woodson,Alabama,WILL,LB,83,caleb woodson,0.3315026330516008,0.5220932226994819,654.5
646,Sire Gaines,Boise State,HB,RB,85,sire gaines,0.03370574514896799,0.20168977391884765,239.5
648,Jaden Yates,Houston,WILL,LB,73,jaden yates,-0.031387544304216704,0.059321345956004766,311.5
651,Preston Zinter,Rice,TE,TE,69,preston zinter,-0.08445986788222172,-0.03251875284078837,156.0
653,Jide Abasiri,USC,DT,DT,87,jide abasiri,0.3261274446770982,0.4183285415465579,472.5
654,Sayed Abuhamdeh,Kent State,MIKE,LB,64,sayed abuhamdeh,-0.019542579077774794,-0.010515370095216638,31.0
655,Cole Adams,Vanderbilt,WR,WR,83,cole adams,0.13053543230974293,0.22140305338369884,406.0
658,Ore Adeyi,Northwestern,CB,CB,79,ore adeyi,0.02114162504605492,0.06339652219259478,230.0
660,Darren Agu,New Mexico,REDG,EDGE,77,darren agu,0.016685695239106766,0.11922892572566984,525.5
661,Popo Aguirre,NC State,MIKE,LB,77,popo aguirre,0.19173458108242095,0.33908192770095086,506.0
663,Jonathan Akins,East Carolina,CB,CB,68,jonathan akins,-0.058894244402882795,-0.03666449416492052,121.0
665,Jordan Allen,Kansas State,REDG,EDGE,78,jordan allen,0.10248805653734926,0.16258951227447851,308.0
666,Kevin Allen,SMU,DT,DT,74,kevin allen,-0.012818467027929183,0.010207415364867092,118.0
668,Blesyng Alualu-Tuiolemotu,UNLV,MIKE,LB,77,blesyng alualu tuiolemotu,0.08529934182737638,0.2758899314752574,654.5
669,Kejuan Bullard Jr.,San José State,CB,CB,68,kejuan bullard,-0.07843464604050039,-0.036179748893960535,230.0
674,Sultan Badmus,Arkansas State,LEDG,EDGE,68,sultan badmus,-0.14792633929070156,-0.06362819358148131,432.0
676,Austin Anderson,Liberty,RT,OL,70,austin anderson,-0.018683175066935908,-0.008751071878308293,91.0
677,Markee Anderson,South Carolina,RG,OL,72,markee anderson,-0.005243064580889291,0.004689038607738322,91.0
678,James McNeil Jr.,Buffalo,HB,RB,66,james mcneil,-0.053246245965690116,-0.03430858927764523,27.0
682,Wyatt Sullivan,South Florida,TE,TE,77,wyatt sullivan,0.04314176764454041,0.13320632930292325,270.5
684,Frankie Arthur Jr.,UTSA,HB,RB,75,frankie arthur,-0.034679976068754906,-0.015742319380710024,27.0
685,Daylen Austin,Arizona,FS,SAF,78,daylen austin,0.06435708216804732,0.1726582207240701,589.5
689,Aliou Bah,LSU,RG,OL,76,aliou bah,-0.029611960143002637,0.04929914541059917,723.0
693,Blake Baker,Louisiana Tech,QB,QB,75,blake baker,-0.16065140473988532,0.4749698110516635,697.0
700,Ashlynd Barker,Florida State,SS,SAF,81,ashlynd barker,0.2668886203503909,0.3912649915165104,677.0
705,D'Andre Barnes,Utah State,FS,SAF,70,dandre barnes,-0.08213756317406616,-0.04447558963041106,205.0
707,Jovantae Barnes,Kentucky,HB,RB,81,jovantae barnes,0.020779100814284416,0.18876312958416405,239.5
708,Khalil Barnes,Georgia,SS,SAF,87,khalil barnes,0.2290714186290423,0.29713854642379456,370.5
718,Beau Barton,Rice,MIKE,LB,66,beau barton,-0.32028377762288607,-0.22957488736266463,311.5
720,Tyderick Brown,Florida International,CB,CB,67,tyderick brown,-0.08867716415193357,-0.06644741391397128,121.0
723,Joshua Bates,SMU,C,OL,84,joshua bates,0.2941011390794761,0.3730122446330779,723.0
725,CJ Baxter,Kentucky,HB,RB,85,cj baxter,0.4074533311683369,0.6946744576036843,409.5
730,Anthony Beavers,Wyoming,WILL,LB,71,anthony beavers,-0.01978818285453884,0.12755916376399107,506.0
733,Donte Lee Jr.,Texas Tech,WR,WR,81,donte lee,0.05371954321818398,0.07777931973407132,107.5
734,Ashton Beers,Minnesota,C,OL,86,ashton beers,0.2537037477543944,0.33845405683098057,776.5
736,Leon Bell,Colorado,RT,OL,75,leon bell,-0.026351940434754403,0.030020930960038585,516.5
738,Nicholas Bell,Navy,CB,CB,74,nicholas bell,0.02093851577564334,0.11941079782149276,536.0
739,TJ Pride,New Mexico State,WR,WR,77,tj pride,-0.07841753763578174,0.012450083438174163,406.0
741,Ty Benefield,LSU,FS,SAF,89,ty benefield,0.5641776852645674,0.6885540564306869,677.0
742,Champ Westbrooks,Arizona State,LT,OL,69,champ westbrooks,-0.023554792296304024,-0.013622689107676413,91.0
743,Devin Henderson,App State,SS,SAF,65,devin henderson,-0.024987496884168806,-0.01800625300778396,38.0
745,King Large,Missouri State,RT,OL,69,king large,-0.17761662268420692,-0.09286631360762072,776.5
747,Francis Brewu,Notre Dame,DT,DT,87,francis brewu,0.29784184447046097,0.3900429413399206,472.5
750,Zeke Berry,Michigan,CB,CB,82,zeke berry,0.09059793375940121,0.15939992933061503,374.5
752,Charles Lester III,Florida State,CB,CB,75,charles lester,-0.00038797222915117085,0.006225837759002894,36.0
754,Rob Billings IV,Jacksonville State,SS,SAF,72,rob billings,-0.02698635553623793,0.04108077225851432,370.5
755,Alex Birchmeier,Liberty,RG,OL,77,alex birchmeier,0.09679497120572678,0.17570607675932856,723.0
756,David Bird,California,TE,TE,57,david bird,-0.02135189322714758,-0.016690511108044585,14.0
758,DeSean Bishop,Tennessee,HB,RB,90,desean bishop,0.7178839386963496,1.005105065131697,409.5
761,Larry Edwards,Southern Miss,RG,OL,65,larry edwards,-0.03108832097527556,-0.021156217786647946,91.0
763,Dylan Black,USC,TE,TE,59,dylan black,-0.012222814798607953,-0.00756143267950496,14.0
838,Jaray Bledsoe,Mississippi State,DT,DT,80,jaray bledsoe,0.14722696757101703,0.2236221621199979,391.5
912,Drew Bobo,Georgia,C,OL,89,drew bobo,0.39952857590021396,0.4842788849768001,776.5
915,Keylen Adams,Virginia Tech,WR,WR,69,keylen adams,-0.02355511290736938,-0.015162167611129611,37.5
917,KJ Bolden,Georgia,FS,SAF,95,kj bolden,0.6700572814594837,0.7944336526256033,677.0
918,Thomas Gotkowski,Miami (OH),QB,QB,71,thomas gotkowski,-0.7977808571786249,-0.16215964138707598,697.0
921,Jayden Bonsu,Pittsburgh,WILL,LB,72,jayden bonsu,-0.08015089342472118,-0.027880441412811853,179.5
923,Canon Boone,Mississippi State,C,OL,78,canon boone,0.10370359500456505,0.1884539040811512,776.5
924,Justus Boone,Wisconsin,REDG,EDGE,74,justus boone,0.001624505173457618,0.04455411641426424,220.0
927,Bo Bordelon,LSU,LG,OL,76,bo bordelon,-0.06613539122125478,0.004535343005518611,647.5
929,Joseph Borjon,San Diego State,LT,OL,82,joseph borjon,0.06182120799456067,0.14657151707114685,776.5
932,Tristan Bounds,Arizona,RT,OL,84,tristan bounds,0.18010426246343858,0.26736488333495256,799.5
934,Peyton Bowen,Oklahoma,SS,SAF,87,peyton bowen,0.43964711373028237,0.5640234848964019,677.0
935,Chase Tyler,Wake Forest,WR,WR,72,chase tyler,-0.016133045759213142,-0.007740100462973374,37.5
940,Austin Boyd,UNLV,RT,OL,82,austin boyd,0.08880657889954036,0.1760671997710544,799.5
945,Chandavian Bradley,Coastal Carolina,LEDG,EDGE,77,chandavian bradley,-0.020630548525460826,0.03947090721166843,308.0
946,Keontez Bradley,Buffalo,CB,CB,76,keontez bradley,0.04139086537624922,0.13986314742209863,536.0
951,Zion Branch,Georgia,FS,SAF,80,zion branch,0.0524857038007317,0.09014767734438679,205.0
952,Cameron Brandt,Michigan,LEDG,EDGE,79,cameron brandt,0.11927019924550264,0.17937165498263188,308.0
953,Kobe Branham,Arkansas,RG,OL,82,kobe branham,0.21220247003620932,0.2969527791127955,776.5
954,Christian Brathwaite,Houston,WILL,LB,70,christian brathwaite,-0.04968848508688151,-0.027557263065126035,76.0
960,Semaj Bridgeman,Kent State,WILL,LB,72,semaj bridgeman,-0.0809074594380144,0.06643988718051548,506.0
965,Josh Johnson,Air Force,QB,QB,71,josh johnson,-0.10152488724406628,-0.00759520973111143,103.0
968,Chris Brooks Jr.,Wisconsin,WR,WR,78,chris brooks,-0.05118410046627544,0.07381483147905553,558.5
971,Dylan Brooks,Missouri State,LEDG,EDGE,75,dylan brooks,-0.12237387161281375,-0.03807572590359348,432.0
974,Kavion Broussard,Arkansas,RT,OL,74,kavion broussard,-0.0039580120903682904,0.0059740910982593225,91.0
975,Jackson Brousseau,California,QB,QB,75,jackson brousseau,-0.03778318194506037,0.05614649556789448,103.0
981,Donovan Brown,San Diego State,WR,WR,80,donovan brown,0.08190277756355582,0.17277039863751173,406.0
984,Jackson Brown,UNLV,LG,OL,74,jackson brown,-0.021952114181014212,0.03442075721377878,516.5
985,Jamarious Brown,Ole Miss,DT,DT,89,jamarious brown,0.34310624263532186,0.4195014371843027,391.5
986,Jaylan Brown,UTEP,WR,WR,72,jaylan brown,-0.0385434042607383,-0.0001596677726017538,171.5
987,Jyaire Brown,Southern Miss,CB,CB,73,jyaire brown,-0.2842350858492699,-0.1630737612051697,659.5
988,Kaleb Brown,UAB,WR,WR,79,kaleb brown,0.01692505119339931,0.10779267226735521,406.0
989,Kyson Brown,Arizona State,HB,RB,81,kyson brown,-0.045707968083924015,0.2415131583514234,409.5
992,Marshaun Brown,Nevada,WR,WR,74,marshaun brown,-0.0577975578248486,0.06720137412048237,558.5
994,Prophet Brown,USC,CB,CB,80,prophet brown,0.002385094349175344,0.024614844587137617,121.0
998,Tyler Brown,James Madison,LG,OL,79,tyler brown,-0.0021145908999402746,0.0826357181766459,776.5
1000,Dylan Brown-Turner,UTEP,WILL,LB,63,dylan brown turner,-0.06654399669411941,-0.044412774672363924,76.0
1003,Aaron Bryant,Vanderbilt,DT,DT,79,aaron bryant,0.06115081544182477,0.10232421531368929,211.0
1007,Malik Bryant,Missouri,REDG,EDGE,80,malik bryant,0.003468613846709966,0.08776675955593023,432.0
1009,Ty Bryant,Kentucky,SS,SAF,87,ty bryant,0.45288998507138434,0.5772663562375039,677.0
1016,Brody Bujnoch,Air Force,SAM,LB,72,brody bujnoch,-0.0034468624519501012,0.018684359569805378,76.0
1019,Vic Burley,Clemson,DT,DT,85,vic burley,0.23384297163705495,0.3260440685065146,472.5
1020,Josh Burnham,Indiana,LEDG,EDGE,84,josh burnham,0.14881278741679868,0.20891424315392793,308.0
1024,Stonka Burnside,Memphis,WR,WR,71,stonka burnside,-0.024211727255941003,-0.015818781959701236,37.5
1030,Jordon Johnson-Rubell,Texas,FS,SAF,76,jordon johnson rubell,-0.027766807978669546,-0.009486972039188173,99.5
1032,Gabe Williams,Virginia Tech,SAM,LB,72,gabe williams,-0.2221338409693366,-0.13142495070911517,311.5
1040,Josh Ford,Alabama,TE,TE,77,josh ford,0.016630583069982066,0.06857169811141542,156.0
1041,Fisher Camac,Virginia,LEDG,EDGE,87,fisher camac,0.41711375041281173,0.5196569808993748,525.5
1044,Keyshawn Campbell,Troy,MIKE,LB,62,keyshawn campbell,-0.033235857772673856,-0.0242086487901157,31.0
1045,Nick Campbell,App State,DT,DT,74,nick campbell,-0.019345318382098055,0.0728557784873616,472.5
1047,Mario Sanders II,Southern Miss,WR,WR,78,mario sanders,-0.0049324981554786955,0.08593512291847721,406.0
1050,Jaden Carrillo,Fresno State,FS,SAF,66,jaden carrillo,-0.06694641399169075,-0.048666578052209385,99.5
1057,Kyron Chambers,UNLV,CB,CB,76,kyron chambers,0.02548949093090072,0.06774438807744058,230.0
1060,Sebastian Cheeks,Wisconsin,REDG,EDGE,75,sebastian cheeks,-0.05480441652998349,0.02949372917923677,432.0
1061,Tyler Cherry,Indiana,QB,QB,70,tyler cherry,-0.031937702019375486,0.00043611887101186386,35.5
1064,Juice Clarke,Illinois,CB,CB,82,juice clarke,0.2414187148364544,0.33989099688230384,536.0
1065,Caleb Clark-Glover,Marshall,CB,CB,67,caleb clark glover,-0.17268103708539798,-0.10387904151418415,374.5
1066,Hudson Clement,Illinois,WR,WR,83,hudson clement,0.16749002264498106,0.23082878314727054,283.0
1067,Calvin Clements,Kansas,LT,OL,73,calvin clements,-0.029467066851222218,0.04120366737555118,647.5
1069,Ty Clemons,Troy,DT,DT,75,ty clemons,-0.08498260355140752,-0.008587409002426659,391.5
1073,Anthony Colandrea,Nebraska,QB,QB,87,anthony colandrea,1.1276693923916332,1.7632906081831818,697.0
1075,Matthew Coleman,Sacramento State,WR,WR,76,matthew coleman,0.05648995219772664,0.18148888414305764,558.5
1081,Ed Conoran,Central Michigan,FS,SAF,69,ed conoran,-0.16310800713753268,-0.09504087934278042,370.5
1090,Kaleb Cost,North Carolina,CB,CB,86,kaleb cost,0.31365127771055246,0.43481260235465263,659.5
1091,Keyon Cox,UAB,LT,OL,74,keyon cox,-0.02793009748787321,0.04274063673890019,647.5
1094,Cohen Fuller,UNLV,DT,DT,79,cohen fuller,0.029742622436087298,0.10613781698506816,391.5
1097,Bam Crouch,Kansas,WILL,LB,79,bam crouch,0.24977783038929477,0.3971251770078246,506.0
1099,Joe Cruz,Syracuse,LG,OL,76,joe cruz,-0.03908183202182631,0.0398292735317755,723.0
1100,Jalen McNair,Virginia,FS,SAF,74,jalen mcnair,-0.0024760348537965216,0.004505209022588325,38.0
1104,Josh Dallas,Georgia Southern,WR,WR,83,josh dallas,0.2359603463794922,0.3609592783248232,558.5
1107,Landon Danley,Virginia,MIKE,LB,70,landon danley,-0.22669004820788868,-0.13598115794766724,311.5
1108,Eli Anders,Georgia Southern,REDG,EDGE,71,eli anders,-0.0588624501595285,0.0012390055776007646,308.0
1109,Russell Davis II,Washington,REDG,EDGE,77,russell davis,-0.11625380649755615,-0.05615235076042689,308.0
1112,Franklin Baret Jr.,Jacksonville State,WR,WR,68,franklin baret,-0.024717984359664383,-0.016325039063424612,37.5
1113,Vernon Woodward III,Jacksonville State,CB,CB,69,vernon woodward,-0.055334512976476145,-0.03310476273851387,121.0
1125,Kemori Dixon,Boston College,WILL,LB,67,kemori dixon,-0.0574973332268931,-0.03536611120513762,76.0
1128,Tyler Dikos,Miami (OH),MIKE,LB,56,tyler dikos,-0.04307324241886347,-0.034046033436305315,31.0
1130,Shaikh Thompson,Coastal Carolina,DT,DT,62,shaikh thompson,-0.05528609361813711,-0.04728557515962315,41.0
1132,Jamie Tremble,Syracuse,TE,TE,70,jamie tremble,-0.001288030374862189,0.011197814587020828,37.5
1140,Ransom McDermott,Temple,RT,OL,65,ransom mcdermott,-0.0325352586748414,-0.022603155486213788,91.0
1146,Luke Duncan,Nevada,QB,QB,69,luke duncan,-0.044947079224198494,-0.012573258333811142,35.5
1147,Avery Dunn,UConn,REDG,EDGE,75,avery dunn,-0.0026528048019058815,0.05744865093522338,308.0
1151,Landen Thomas,UNLV,REDG,EDGE,76,landen thomas,-0.031506211334537904,0.07103701915202518,525.5
